     time             m1            m2            x1            y1            z1            x2            y2            z2           vx1           vy1           vz1           vx2           vy2           vz2    separation   semimajor_a  eccentricity    unbound_m          spin1         spin2       rstar95       rstar99        r_peri        v1_inf        v2_inf   orb._period
 0.17999D+03  0.8725786      0.8728844      -1.53665      -285.965     -0.169163E-01   1.52133       285.931      0.298105E-01 -0.744735E-02  -1.60686     -0.818598E-04  0.736743E-02   1.60670      0.179193E-03   571.904     -0.169116       2.68615      0.254638      0.137513E-01  0.138616E-01   1.73468       7.05039      0.285154       1.60640       1.60625               NaN
 0.19000D+03  0.8725786      0.8728844      -1.61123      -302.044     -0.177331E-01   1.59511       302.009      0.316061E-01 -0.745844E-02  -1.60682     -0.814009E-04  0.737881E-02   1.60666      0.179668E-03   604.061     -0.169120       2.66309      0.254638      0.137516E-01  0.138555E-01   1.73249       7.00976      0.281262       1.60638       1.60623               NaN
 0.20001D+03  0.8725786      0.8728844      -1.68593      -318.128     -0.185458E-01   1.66903       318.091      0.334061E-01 -0.746856E-02  -1.60678     -0.809632E-04  0.738914E-02   1.60662      0.179943E-03   636.227     -0.169124       2.64099      0.254638      0.137520E-01  0.138490E-01   1.72977       6.98038      0.277531       1.60637       1.60621               NaN
 0.21000D+03  0.8725809      0.8728844      -1.76065      -334.184     -0.193541E-01   1.74291       334.146      0.352054E-01 -0.747805E-02  -1.60674     -0.804043E-04  0.739859E-02   1.60658      0.180177E-03   668.339     -0.169127       2.61972      0.254635      0.137580E-01  0.138426E-01   1.72714       6.94987      0.273939       1.60635       1.60619               NaN
 0.22001D+03  0.8725809      0.8728844      -1.83553      -350.262     -0.201567E-01   1.81699       350.222      0.370098E-01 -0.748660E-02  -1.60671     -0.800031E-04  0.740733E-02   1.60655      0.180486E-03   700.493     -0.169130       2.59917      0.254635      0.137575E-01  0.138384E-01   1.73116       7.04686      0.270467       1.60634       1.60618               NaN
 0.23001D+03  0.8725809      0.8728844      -1.91043      -366.328     -0.209548E-01   1.89111       366.287      0.388164E-01 -0.749448E-02  -1.60667     -0.796271E-04  0.741549E-02   1.60652      0.180855E-03   732.625     -0.169133       2.57926      0.254635      0.137573E-01  0.138378E-01   1.72531       7.05651      0.267105       1.60632       1.60616               NaN
 0.23999D+03  0.8725809      0.8728877      -1.98528      -382.366     -0.217478E-01   1.96518       382.323      0.407127E-01 -0.750176E-02  -1.60665     -0.792752E-04  0.742300E-02   1.60649      0.181864E-03   764.700     -0.169136       2.56017      0.254632      0.137574E-01  0.138401E-01   1.73329       7.00250      0.263881       1.60631       1.60615               NaN
 0.25002D+03  0.8725809      0.8728877      -2.06051      -398.472     -0.225409E-01   2.03963       398.428      0.425375E-01 -0.750853E-02  -1.60662     -0.789418E-04  0.742998E-02   1.60646      0.182193E-03   796.910     -0.169139       2.54162      0.254632      0.137576E-01  0.138411E-01   1.72602       7.09309      0.260747       1.60630       1.60614               NaN
 0.26001D+03  0.8725809      0.8728877      -2.13555      -414.522     -0.233279E-01   2.11388       414.476      0.443605E-01 -0.751480E-02  -1.60660     -0.786265E-04  0.743644E-02   1.60644      0.182502E-03   829.008     -0.169141       2.52378      0.254632      0.137582E-01  0.138437E-01   1.72130       7.06657      0.257734       1.60629       1.60613               NaN
 0.27000D+03  0.8725809      0.8728877      -2.21066      -430.573     -0.241119E-01   2.18821       430.525      0.461852E-01 -0.752064E-02  -1.60657     -0.783274E-04  0.744245E-02   1.60642      0.182772E-03   861.110     -0.169143       2.50654      0.254632      0.137583E-01  0.138466E-01   1.72643       7.07869      0.254821       1.60628       1.60612               NaN
 0.28002D+03  0.8725809      0.8728877      -2.28604      -446.669     -0.248953E-01   2.26281       446.620      0.480176E-01 -0.752611E-02  -1.60655     -0.780421E-04  0.744807E-02   1.60640      0.183018E-03   893.301     -0.169145       2.48982      0.254632      0.137585E-01  0.138489E-01   1.72249       7.10738      0.251995       1.60627       1.60611               NaN
 0.28999D+03  0.8725809      0.8728877      -2.36111      -462.688     -0.256721E-01   2.33710       462.638      0.498436E-01 -0.753121E-02  -1.60653     -0.777715E-04  0.745330E-02   1.60638      0.183237E-03   925.338     -0.169147       2.47368      0.254632      0.137588E-01  0.138511E-01   1.71561       7.18090      0.249269       1.60626       1.60610               NaN
 0.30000D+03  0.8725809      0.8728877      -2.43658      -478.783     -0.264499E-01   2.41179       478.730      0.516804E-01 -0.753602E-02  -1.60651     -0.775122E-04  0.745823E-02   1.60636      0.183441E-03   957.525     -0.169148       2.45795      0.254632      0.137588E-01  0.138531E-01   1.72024       7.12269      0.246610       1.60625       1.60609               NaN
 0.31001D+03  0.8725809      0.8728877      -2.51201      -494.857     -0.272242E-01   2.48644       494.803      0.535168E-01 -0.754055E-02  -1.60650     -0.772645E-04  0.746288E-02   1.60635      0.183636E-03   989.673     -0.169150       2.44267      0.254632      0.137590E-01  0.138546E-01   1.72997       7.08107      0.244027       1.60624       1.60609               NaN
 0.32001D+03  0.8725798      0.8728877      -2.58743      -510.919     -0.279814E-01   2.56108       510.864      0.553538E-01 -0.754485E-02  -1.60648     -0.769641E-04  0.746728E-02   1.60633      0.183821E-03   1021.80     -0.169151       2.42774      0.254633      0.137593E-01  0.138558E-01   1.73071       7.08749      0.241505       1.60624       1.60608               NaN
 0.33000D+03  0.8725798      0.8728877      -2.66281      -526.965     -0.287491E-01   2.63568       526.908      0.571907E-01 -0.754896E-02  -1.60647     -0.767507E-04  0.747146E-02   1.60632      0.183994E-03   1053.89     -0.169153       2.41305      0.254633      0.137605E-01  0.138575E-01   1.72948       7.05615      0.239021       1.60623       1.60607               NaN
 0.33999D+03  0.8725798      0.8728877      -2.73830      -543.024     -0.295148E-01   2.71039       542.966      0.590309E-01 -0.755271E-02  -1.60645     -0.764275E-04  0.747545E-02   1.60630      0.184155E-03   1086.00     -0.169154       2.39895      0.254633      0.137614E-01  0.138592E-01   1.73403       7.09239      0.236638       1.60622       1.60607               NaN
 0.35001D+03  0.8725793      0.8728877      -2.81395      -559.111     -0.302723E-01   2.78527       559.052      0.608758E-01 -0.755638E-02  -1.60644     -0.762022E-04  0.747924E-02   1.60629      0.184303E-03   1118.18     -0.169156       2.38494      0.254634      0.137619E-01  0.138606E-01   1.72155       7.15435      0.234270       1.60622       1.60606               NaN
 0.36001D+03  0.8725793      0.8728877      -2.88958      -575.186     -0.310341E-01   2.86013       575.125      0.627207E-01 -0.755984E-02  -1.60642     -0.760484E-04  0.748285E-02   1.60628      0.184441E-03   1150.33     -0.169157       2.37132      0.254634      0.137617E-01  0.138615E-01   1.73070       7.19605      0.231968       1.60621       1.60605               NaN
 0.37001D+03  0.8725798      0.8728877      -2.96513      -591.238     -0.317993E-01   2.93492       591.176      0.645644E-01 -0.756311E-02  -1.60641     -0.758617E-04  0.748628E-02   1.60626      0.184568E-03   1182.43     -0.169158       2.35802      0.254633      0.137612E-01  0.138632E-01   1.73054       7.20049      0.229721       1.60620       1.60605               NaN
 0.38002D+03  0.8725798      0.8728877      -3.04085      -607.317     -0.325577E-01   3.00987       607.253      0.664124E-01 -0.756631E-02  -1.60640     -0.756790E-04  0.748955E-02   1.60625      0.184685E-03   1214.59     -0.169159       2.34487      0.254633      0.137616E-01  0.138647E-01   1.72897       7.19105      0.227497       1.60620       1.60604               NaN
 0.39000D+03  0.8725798      0.8728877      -3.11638      -623.349     -0.333121E-01   3.08463       623.284      0.682561E-01 -0.756930E-02  -1.60639     -0.755004E-04  0.749266E-02   1.60624      0.184793E-03   1246.65     -0.169160       2.33218      0.254633      0.137620E-01  0.138664E-01   1.72589       7.28383      0.225351       1.60619       1.60604               NaN
 0.40001D+03  0.8725777      0.8728877      -3.19224      -639.436     -0.340758E-01   3.15968       639.369      0.701072E-01 -0.757239E-02  -1.60638     -0.754416E-04  0.749563E-02   1.60623      0.184892E-03   1278.82     -0.169161       2.31951      0.254635      0.137583E-01  0.138684E-01   1.72150       7.34930      0.223209       1.60619       1.60603               NaN
 0.41000D+03  0.8725777      0.8728877      -3.26792      -655.486     -0.348287E-01   3.23459       655.417      0.719549E-01 -0.757508E-02  -1.60637     -0.752737E-04  0.749845E-02   1.60622      0.184984E-03   1310.92     -0.169162       2.30743      0.254635      0.137580E-01  0.138704E-01   1.72430       7.35095      0.221167       1.60619       1.60603               NaN
 0.42001D+03  0.8725776      0.8728877      -3.34375      -671.565     -0.355794E-01   3.30966       671.495      0.738070E-01 -0.757766E-02  -1.60636     -0.751094E-04  0.750115E-02   1.60621      0.185071E-03   1343.08     -0.169163       2.29563      0.254635      0.137581E-01  0.138723E-01   1.71729       7.40936      0.219171       1.60618       1.60602               NaN
 0.43000D+03  0.8725776      0.8728877      -3.41943      -687.604     -0.363286E-01   3.38457       687.533      0.756553E-01 -0.758011E-02  -1.60635     -0.749509E-04  0.750373E-02   1.60621      0.185153E-03   1375.15     -0.169164       2.28411      0.254635      0.137581E-01  0.138737E-01   1.72671       7.41102      0.217225       1.60618       1.60602               NaN
 0.43998D+03  0.8725776      0.8728877      -3.49515      -703.649     -0.370765E-01   3.45953       703.576      0.775051E-01 -0.758246E-02  -1.60634     -0.747957E-04  0.750619E-02   1.60620      0.185232E-03   1407.24     -0.169164       2.27285      0.254635      0.137584E-01  0.138747E-01   1.72632       7.41727      0.215320       1.60617       1.60602               NaN
 0.44999D+03  0.8725776      0.8728877      -3.57101      -719.716     -0.378238E-01   3.53462       719.642      0.793582E-01 -0.758472E-02  -1.60633     -0.746449E-04  0.750856E-02   1.60619      0.185310E-03   1439.38     -0.169165       2.26180      0.254635      0.137585E-01  0.138760E-01   1.71573       7.36429      0.213453       1.60617       1.60601               NaN
 0.45999D+03  0.8725776      0.8728877      -3.64690      -735.787     -0.385699E-01   3.60975       735.711      0.812126E-01 -0.758688E-02  -1.60633     -0.744988E-04  0.751082E-02   1.60618      0.185388E-03   1471.52     -0.169166       2.25098      0.254635      0.137583E-01  0.138765E-01   1.72253       7.38027      0.211623       1.60617       1.60601               NaN
 0.47001D+03  0.8725797      0.8728877      -3.72284      -751.877     -0.392992E-01   3.68500       751.800      0.830699E-01 -0.758877E-02  -1.60632     -0.742578E-04  0.751300E-02   1.60617      0.185467E-03   1503.69     -0.169167       2.24049      0.254633      0.137623E-01  0.138761E-01   1.72864       7.39288      0.209850       1.60616       1.60601               NaN
 0.48000D+03  0.8725797      0.8728877      -3.79868      -767.926     -0.400405E-01   3.76008       767.848      0.849234E-01 -0.759077E-02  -1.60631     -0.741240E-04  0.751509E-02   1.60617      0.185547E-03   1535.79     -0.169168       2.23007      0.254633      0.137617E-01  0.138759E-01   1.73396       7.50742      0.208089       1.60616       1.60600               NaN
 0.49000D+03  0.8725797      0.8728877      -3.87463      -783.997     -0.407814E-01   3.83527       783.917      0.867802E-01 -0.759270E-02  -1.60630     -0.739943E-04  0.751711E-02   1.60616      0.185628E-03   1567.93     -0.169168       2.21982      0.254633      0.137616E-01  0.138756E-01   1.72887       7.57294      0.206355       1.60616       1.60600               NaN
 0.50001D+03  0.8725797      0.8728876      -3.95063      -800.073     -0.415213E-01   3.91051       799.991      0.886373E-01 -0.759457E-02  -1.60630     -0.738683E-04  0.751906E-02   1.60615      0.185706E-03   1600.08     -0.169169       2.20973      0.254633      0.137620E-01  0.138749E-01   1.73270       7.53797      0.204648       1.60615       1.60600               NaN
 0.51001D+03  0.8725797      0.8728876      -4.02659      -816.137     -0.422579E-01   3.98572       816.054      0.904949E-01 -0.759637E-02  -1.60629     -0.737438E-04  0.752094E-02   1.60615      0.185785E-03   1632.21     -0.169170       2.19980      0.254633      0.137625E-01  0.138746E-01   1.73582       7.64862      0.202970       1.60615       1.60599               NaN
 0.52001D+03  0.8725774      0.8728876      -4.10250      -832.195     -0.429837E-01   4.06091       832.111      0.923526E-01 -0.759815E-02  -1.60629     -0.736650E-04  0.752275E-02   1.60614      0.185863E-03   1664.33     -0.169170       2.18974      0.254636      0.137635E-01  0.138742E-01   1.72813       7.69802      0.201269       1.60615       1.60599               NaN
 0.53001D+03  0.8725774      0.8728876      -4.17847      -848.253     -0.437195E-01   4.13613       848.168      0.942111E-01 -0.759981E-02  -1.60628     -0.735319E-04  0.752450E-02   1.60614      0.185939E-03   1696.44     -0.169170       2.18021      0.254636      0.137645E-01  0.138735E-01   1.71950       7.65308      0.199657       1.60614       1.60599               NaN
 0.54000D+03  0.8725774      0.8728876      -4.25442      -864.305     -0.444537E-01   4.21133       864.217      0.960696E-01 -0.760138E-02  -1.60627     -0.733986E-04  0.752620E-02   1.60613      0.186015E-03   1728.54     -0.169171       2.17090      0.254636      0.137657E-01  0.138729E-01   1.72035       7.67661      0.198083       1.60614       1.60598               NaN
 0.55000D+03  0.8725774      0.8728876      -4.33045      -880.368     -0.451870E-01   4.28660       880.279      0.979302E-01 -0.760289E-02  -1.60627     -0.732679E-04  0.752785E-02   1.60613      0.186091E-03   1760.67     -0.169172       2.16176      0.254636      0.137665E-01  0.138720E-01   1.72057       7.65573      0.196537       1.60614       1.60598               NaN
 0.56000D+03  0.8725774      0.8728876      -4.40645      -896.423     -0.459187E-01   4.36185       896.333      0.997906E-01 -0.760436E-02  -1.60626     -0.731436E-04  0.752944E-02   1.60612      0.186168E-03   1792.78     -0.169172       2.15274      0.254636      0.137663E-01  0.138716E-01   1.73078       7.61011      0.195011       1.60614       1.60598               NaN
 0.56999D+03  0.8725774      0.8728876      -4.48249      -912.484     -0.466495E-01   4.43714       912.392      0.101652     -0.760581E-02  -1.60626     -0.730260E-04  0.753098E-02   1.60612      0.186244E-03   1824.90     -0.169173       2.14378      0.254636      0.137659E-01  0.138706E-01   1.72984       7.59299      0.193497       1.60613       1.60598               NaN
 0.57999D+03  0.8725774      0.8728876      -4.55851      -928.537     -0.473788E-01   4.51242       928.444      0.103514     -0.760723E-02  -1.60625     -0.729173E-04  0.753248E-02   1.60611      0.186319E-03   1857.00     -0.169173       2.13490      0.254636      0.137647E-01  0.138700E-01   1.72827       7.58368      0.191994       1.60613       1.60597               NaN
 0.59000D+03  0.8725774      0.8728876      -4.63467      -944.616     -0.481082E-01   4.58783       944.522      0.105380     -0.760862E-02  -1.60625     -0.728208E-04  0.753393E-02   1.60611      0.186392E-03   1889.16     -0.169174       2.12609      0.254636      0.137629E-01  0.138692E-01   1.72611       7.59380      0.190504       1.60613       1.60597               NaN
 0.59999D+03  0.8725797      0.8728876      -4.71071      -960.658     -0.488469E-01   4.66308       960.562      0.107242     -0.761020E-02  -1.60624     -0.727564E-04  0.753534E-02   1.60610      0.186463E-03   1921.24     -0.169174       2.11695      0.254633      0.137612E-01  0.138685E-01   1.72330       7.61263      0.188960       1.60613       1.60597               NaN
 0.61000D+03  0.8725797      0.8728876      -4.78690      -976.739     -0.495748E-01   4.73852       976.641      0.109109     -0.761151E-02  -1.60624     -0.726589E-04  0.753670E-02   1.60610      0.186533E-03   1953.40     -0.169175       2.10842      0.254633      0.137606E-01  0.138677E-01   1.73120       7.62969      0.187517       1.60613       1.60597               NaN
 0.62001D+03  0.8725797      0.8728876      -4.86312      -992.820     -0.503018E-01   4.81399       992.721      0.110976     -0.761277E-02  -1.60623     -0.725638E-04  0.753803E-02   1.60609      0.186600E-03   1985.56     -0.169175       2.10002      0.254633      0.137609E-01  0.138665E-01   1.72735       7.63341      0.186097       1.60612       1.60597               NaN
 0.62999D+03  0.8725797      0.8728876      -4.93907      -1008.84     -0.510252E-01   4.88919       1008.74      0.112838     -0.761399E-02  -1.60623     -0.724708E-04  0.753931E-02   1.60609      0.186667E-03   2017.61     -0.169176       2.09179      0.254633      0.137606E-01  0.138658E-01   1.72284       7.61161      0.184705       1.60612       1.60596               NaN
 0.64000D+03  0.8725797      0.8728876      -5.01534      -1024.93     -0.517507E-01   4.96472       1024.83      0.114708     -0.761518E-02  -1.60623     -0.723795E-04  0.754056E-02   1.60608      0.186732E-03   2049.79     -0.169176       2.08366      0.254633      0.137602E-01  0.138660E-01   1.71782       7.61081      0.183330       1.60612       1.60596               NaN
 0.64998D+03  0.8725797      0.8728876      -5.09136      -1040.97     -0.524727E-01   5.04000       1040.86      0.116573     -0.761632E-02  -1.60622     -0.722900E-04  0.754177E-02   1.60608      0.186796E-03   2081.85     -0.169176       2.07569      0.254633      0.137604E-01  0.138655E-01   1.72392       7.66644      0.181982       1.60612       1.60596               NaN
 0.65999D+03  0.8725797      0.8728876      -5.16759      -1057.04     -0.531958E-01   5.11548       1056.94      0.118443     -0.761743E-02  -1.60622     -0.722023E-04  0.754295E-02   1.60608      0.186860E-03   2114.00     -0.169177       2.06783      0.254633      0.137610E-01  0.138643E-01   1.71784       7.67383      0.180652       1.60612       1.60596               NaN
 0.67001D+03  0.8725797      0.8728876      -5.24388      -1073.13     -0.539184E-01   5.19102       1073.02      0.120314     -0.761851E-02  -1.60621     -0.721165E-04  0.754409E-02   1.60607      0.186922E-03   2146.17     -0.169177       2.06008      0.254633      0.137630E-01  0.138635E-01   1.72322       7.70344      0.179341       1.60611       1.60596               NaN
 0.68000D+03  0.8725797      0.8728876      -5.32001      -1089.18     -0.546386E-01   5.26641       1089.07      0.122182     -0.761956E-02  -1.60621     -0.720324E-04  0.754520E-02   1.60607      0.186984E-03   2178.27     -0.169178       2.05246      0.254633      0.137627E-01  0.138639E-01   1.72823       7.68302      0.178052       1.60611       1.60595               NaN
 0.69001D+03  0.8725797      0.8728876      -5.39629      -1105.25     -0.553592E-01   5.34194       1105.15      0.124054     -0.762058E-02  -1.60621     -0.719500E-04  0.754628E-02   1.60607      0.187046E-03   2210.43     -0.169178       2.04493      0.254633      0.137611E-01  0.138645E-01   1.72069       7.70945      0.176779       1.60611       1.60595               NaN
 0.70000D+03  0.8725797      0.8728876      -5.47241      -1121.30     -0.560775E-01   5.41732       1121.19      0.125923     -0.762157E-02  -1.60620     -0.718697E-04  0.754733E-02   1.60606      0.187106E-03   2242.51     -0.169178       2.03752      0.254633      0.137603E-01  0.138641E-01   1.72494       7.70966      0.175525       1.60611       1.60595               NaN
 0.71000D+03  0.8725797      0.8728876      -5.54864      -1137.36     -0.567958E-01   5.49281       1137.25      0.127794     -0.762254E-02  -1.60620     -0.717913E-04  0.754836E-02   1.60606      0.187167E-03   2274.64     -0.169179       2.03018      0.254633      0.137601E-01  0.138641E-01   1.72888       7.69572      0.174285       1.60611       1.60595               NaN
 0.72000D+03  0.8725797      0.8728938      -5.62490      -1153.43     -0.575136E-01   5.56880       1153.32      0.129829     -0.762348E-02  -1.60620     -0.717138E-04  0.754965E-02   1.60606      0.187837E-03   2306.77     -0.169180       2.02429      0.254627      0.137598E-01  0.138655E-01   1.73252       7.73020      0.173289       1.60611       1.60595               NaN
 0.72998D+03  0.8725797      0.8728938      -5.70100      -1169.46     -0.582291E-01   5.64416       1169.35      0.131704     -0.762440E-02  -1.60619     -0.716380E-04  0.755061E-02   1.60605      0.187893E-03   2338.84     -0.169180       2.01719      0.254627      0.137598E-01  0.138662E-01   1.73582       7.83980      0.172088       1.60611       1.60594               NaN
 0.74001D+03  0.8725797      0.8728938      -5.77743      -1185.56     -0.589468E-01   5.71986       1185.45      0.133588     -0.762531E-02  -1.60619     -0.715636E-04  0.755155E-02   1.60605      0.187948E-03   2371.04     -0.169180       2.01013      0.254627      0.137593E-01  0.138676E-01   1.72604       7.87306      0.170894       1.60611       1.60594               NaN
 0.75001D+03  0.8725797      0.8728938      -5.85372      -1201.63     -0.596624E-01   5.79541       1201.51      0.135469     -0.762619E-02  -1.60619     -0.714910E-04  0.755247E-02   1.60605      0.188002E-03   2403.17     -0.169180       2.00315      0.254627      0.137594E-01  0.138672E-01   1.72865       7.87926      0.169713       1.60610       1.60594               NaN
 0.75999D+03  0.8725797      0.8728938      -5.92981      -1217.66     -0.603753E-01   5.87076       1217.54      0.137345     -0.762706E-02  -1.60618     -0.714197E-04  0.755336E-02   1.60604      0.188056E-03   2435.22     -0.169181       1.99626      0.254627      0.137596E-01  0.138673E-01   1.71785       7.79236      0.168548       1.60610       1.60594               NaN
 0.77000D+03  0.8725797      0.8728938      -6.00620      -1233.74     -0.610902E-01   5.94641       1233.62      0.139228     -0.762791E-02  -1.60618     -0.713494E-04  0.755424E-02   1.60604      0.188108E-03   2467.39     -0.169181       1.98941      0.254627      0.137593E-01  0.138681E-01   1.71976       7.78173      0.167389       1.60610       1.60594               NaN
 0.78000D+03  0.8725797      0.8728938      -6.08247      -1249.80     -0.618032E-01   6.02195       1249.68      0.141109     -0.762874E-02  -1.60618     -0.712803E-04  0.755510E-02   1.60604      0.188159E-03   2499.51     -0.169181       1.98263      0.254627      0.137596E-01  0.138691E-01   1.72135       7.79591      0.166242       1.60610       1.60594               NaN
 0.79000D+03  0.8725797      0.8728938      -6.15877      -1265.86     -0.625158E-01   6.09751       1265.74      0.142991     -0.762956E-02  -1.60618     -0.712120E-04  0.755594E-02   1.60604      0.188210E-03   2531.64     -0.169182       1.97591      0.254627      0.137601E-01  0.138696E-01   1.72265       7.79549      0.165106       1.60610       1.60593               NaN
 0.80001D+03  0.8725797      0.8728938      -6.23511      -1281.93     -0.632279E-01   6.17311       1281.81      0.144875     -0.763036E-02  -1.60617     -0.711449E-04  0.755676E-02   1.60603      0.188259E-03   2563.77     -0.169182       1.96926      0.254627      0.137602E-01  0.138692E-01   1.72367       7.80721      0.163981       1.60610       1.60593               NaN
