     time             m1            m2            x1            y1            z1            x2            y2            z2           vx1           vy1           vz1           vx2           vy2           vz2    separation   semimajor_a  eccentricity    unbound_m          spin1         spin2       rstar95       rstar99        r_peri        v1_inf        v2_inf   orb._period
 0.65002D+02  0.9982438      0.9981623       19.2557      -22.7129     -0.360483E-03  -19.2572       22.7131      0.375613E-03  0.318393     -0.350788     -0.612344E-05 -0.318415      0.350789      0.545782E-05   59.5547      -2.40331       1.32615      0.369444E-02  0.248226E-01  0.247735E-01  0.596797       1.50272      0.783838      0.455703      0.455719               NaN
 0.68997D+02  0.9982436      0.9981779       20.5260      -24.1124     -0.382486E-03  -20.5275       24.1126      0.353082E-03  0.317705     -0.349980     -0.592187E-05 -0.317726      0.349980      0.493391E-05   63.3328      -2.40338       1.32614      0.367900E-02  0.248220E-01  0.247757E-01  0.597556       1.50648      0.783830      0.455698      0.455714               NaN
 0.73000D+02  0.9982316      0.9981892       21.7968      -25.5122     -0.406321E-03  -21.7981       25.5122      0.353177E-03  0.317095     -0.349263     -0.594319E-05 -0.317112      0.349263      0.489356E-05   67.1118      -2.40341       1.32613      0.367981E-02  0.248174E-01  0.247778E-01  0.597177       1.51018      0.783828      0.455697      0.455709               NaN
 0.77004D+02  0.9982299      0.9981976       23.0654      -26.9094     -0.439058E-03  -23.0667       26.9095      0.386730E-03  0.316545     -0.348621     -0.625958E-05 -0.316562      0.348622      0.513288E-05   70.8847      -2.40347       1.32612      0.367299E-02  0.248158E-01  0.247786E-01  0.597252       1.51390      0.783816      0.455692      0.455705               NaN
 0.81004D+02  0.9982274      0.9982029       24.3304      -28.3025     -0.460509E-03  -24.3316       28.3026      0.417261E-03  0.316051     -0.348047     -0.587166E-05 -0.316068      0.348048      0.525529E-05   74.6468      -2.40351       1.32608      0.367027E-02  0.248149E-01  0.247795E-01  0.598158       1.51543      0.783732      0.455689      0.455702               NaN
 0.84999D+02  0.9982280      0.9982089       25.5922      -29.6920     -0.480506E-03  -25.5935       29.6922      0.440105E-03  0.315604     -0.347528     -0.573922E-05 -0.315620      0.347530      0.527461E-05   78.3994      -2.40355       1.32608      0.366373E-02  0.248159E-01  0.247807E-01  0.597222       1.52453      0.783737      0.455686      0.455698               NaN
 0.89001D+02  0.9982259      0.9982086       26.8543      -31.0818     -0.495656E-03  -26.8556       31.0819      0.489700E-03  0.315198     -0.347058     -0.577396E-05 -0.315212      0.347059      0.530482E-05   82.1527      -2.40357       1.32605      0.366613E-02  0.248134E-01  0.247808E-01  0.597737       1.53319      0.783696      0.455684      0.455695               NaN
 0.92996D+02  0.9982218      0.9982081       28.1131      -32.4677     -0.512329E-03  -28.1143       32.4678      0.507024E-03  0.314827     -0.346629     -0.554111E-05 -0.314841      0.346630      0.517235E-05   85.8962      -2.40359       1.32605      0.367072E-02  0.248108E-01  0.247820E-01  0.596744       1.53192      0.783700      0.455682      0.455693               NaN
 0.97001D+02  0.9982202      0.9982061       29.3733      -33.8552     -0.529095E-03  -29.3746       33.8553      0.531161E-03  0.314485     -0.346235     -0.540144E-05 -0.314499      0.346236      0.562763E-05   89.6438      -2.40361       1.32603      0.367427E-02  0.248102E-01  0.247809E-01  0.597469       1.53133      0.783653      0.455679      0.455690               NaN
 0.10100D+03  0.9982191      0.9982042       30.6302      -35.2389     -0.553077E-03  -30.6315       35.2391      0.547944E-03  0.314171     -0.345874     -0.564146E-05 -0.314185      0.345875      0.549205E-05   93.3817      -2.40363       1.32600      0.367727E-02  0.248114E-01  0.247795E-01  0.595775       1.53865      0.783588      0.455677      0.455688               NaN
 0.10500D+03  0.9982175      0.9982030       31.8873      -36.6228     -0.580316E-03  -31.8887       36.6230      0.569975E-03  0.313880     -0.345540     -0.555768E-05 -0.313894      0.345541      0.566192E-05   97.1202      -2.40364       1.32598      0.368011E-02  0.248113E-01  0.247798E-01  0.597999       1.53847      0.783542      0.455675      0.455687               NaN
 0.10900D+03  0.9982164      0.9982014       33.1413      -38.0034     -0.605524E-03  -33.1428       38.0035      0.600076E-03  0.313611     -0.345232     -0.554512E-05 -0.313625      0.345233      0.593121E-05   100.850      -2.40366       1.32597      0.368277E-02  0.248101E-01  0.247782E-01  0.595582       1.53904      0.783512      0.455674      0.455685               NaN
 0.11300D+03  0.9982144      0.9981989       34.3961      -39.3846     -0.638145E-03  -34.3977       39.3849      0.620334E-03  0.313361     -0.344945     -0.558742E-05 -0.313375      0.344946      0.571391E-05   104.581      -2.40367       1.32596      0.368730E-02  0.248096E-01  0.247775E-01  0.595788       1.54457      0.783493      0.455672      0.455683               NaN
 0.11700D+03  0.9982125      0.9981963       35.6482      -40.7629     -0.637052E-03  -35.6499       40.7631      0.625883E-03  0.313128     -0.344679     -0.567789E-05 -0.313142      0.344680      0.563653E-05   108.305      -2.40368       1.32595      0.369175E-02  0.248110E-01  0.247771E-01  0.598878       1.54790      0.783472      0.455671      0.455682               NaN
 0.12100D+03  0.9982113      0.9981941       36.9002      -42.1410     -0.659905E-03  -36.9019       42.1413      0.651271E-03  0.312911     -0.344430     -0.560483E-05 -0.312924      0.344431      0.544571E-05   112.028      -2.40369       1.32593      0.369514E-02  0.248091E-01  0.247763E-01  0.597341       1.54917      0.783443      0.455670      0.455680               NaN
 0.12500D+03  0.9982098      0.9981941       38.1501      -43.5168     -0.681109E-03  -38.1518       43.5170      0.668638E-03  0.312707     -0.344198     -0.573963E-05 -0.312720      0.344199      0.532882E-05   115.745      -2.40370       1.32591      0.369668E-02  0.248091E-01  0.247767E-01  0.594911       1.54437      0.783399      0.455668      0.455679               NaN
 0.12900D+03  0.9982088      0.9981923       39.4028      -44.8957     -0.700950E-03  -39.4046       44.8959      0.671709E-03  0.312515     -0.343980     -0.568424E-05 -0.312529      0.343981      0.505932E-05   119.470      -2.40371       1.32590      0.369949E-02  0.248079E-01  0.247754E-01  0.595754       1.54978      0.783363      0.455667      0.455678               NaN
 0.13300D+03  0.9982072      0.9981919       40.6519      -46.2705     -0.734238E-03  -40.6537       46.2707      0.693219E-03  0.312335     -0.343775     -0.571096E-05 -0.312349      0.343777      0.531172E-05   123.185      -2.40372       1.32588      0.370146E-02  0.248076E-01  0.247744E-01  0.595898       1.55770      0.783316      0.455666      0.455677               NaN
 0.13700D+03  0.9982063      0.9981904       41.9011      -47.6454     -0.751285E-03  -41.9030       47.6456      0.707461E-03  0.312166     -0.343583     -0.587387E-05 -0.312180      0.343584      0.532440E-05   126.900      -2.40373       1.32587      0.370383E-02  0.248082E-01  0.247729E-01  0.595398       1.56425      0.783295      0.455664      0.455676               NaN
 0.14100D+03  0.9982054      0.9981888       43.1496      -49.0195     -0.753476E-03  -43.1515       49.0197      0.733971E-03  0.312006     -0.343401     -0.547499E-05 -0.312020      0.343403      0.532017E-05   130.612      -2.40374       1.32586      0.370643E-02  0.248071E-01  0.247719E-01  0.598612       1.56510      0.783276      0.455664      0.455675               NaN
 0.14500D+03  0.9982036      0.9981872       44.3971      -50.3925     -0.764309E-03  -44.3990       50.3928      0.764354E-03  0.311854     -0.343229     -0.539640E-05 -0.311868      0.343231      0.539536E-05   134.322      -2.40375       1.32585      0.370972E-02  0.248059E-01  0.247711E-01  0.596927       1.56888      0.783258      0.455662      0.455674               NaN
 0.14901D+03  0.9982025      0.9981852       45.6454      -51.7664     -0.795271E-03  -45.6474       51.7667      0.760165E-03  0.311711     -0.343067     -0.550107E-05 -0.311725      0.343069      0.535159E-05   138.034      -2.40375       1.32582      0.371281E-02  0.248048E-01  0.247702E-01  0.594640       1.57139      0.783203      0.455661      0.455673               NaN
 0.15300D+03  0.9982003      0.9981840       46.8895      -53.1356     -0.833505E-03  -46.8915       53.1359      0.785482E-03  0.311576     -0.342914     -0.551147E-05 -0.311590      0.342915      0.533305E-05   141.734      -2.40376       1.32582      0.371629E-02  0.248032E-01  0.247711E-01  0.596323       1.57254      0.783195      0.455661      0.455672               NaN
 0.15700D+03  0.9981986      0.9981832       48.1367      -54.5082     -0.893072E-03  -48.1387       54.5085      0.813598E-03  0.311447     -0.342768     -0.594072E-05 -0.311460      0.342769      0.533592E-05   145.443      -2.40376       1.32581      0.371876E-02  0.248036E-01  0.247701E-01  0.597608       1.57722      0.783173      0.455660      0.455670               NaN
 0.16100D+03  0.9981978      0.9981830       49.3827      -55.8796     -0.920187E-03  -49.3849       55.8798      0.826421E-03  0.311325     -0.342629     -0.586412E-05 -0.311338      0.342631      0.531090E-05   149.148      -2.40377       1.32581      0.371980E-02  0.248035E-01  0.247707E-01  0.598468       1.58558      0.783173      0.455659      0.455670               NaN
 0.16500D+03  0.9981961      0.9981810       50.6284      -57.2505     -0.930237E-03  -50.6306       57.2507      0.842874E-03  0.311208     -0.342497     -0.582373E-05 -0.311221      0.342498      0.528178E-05   152.853      -2.40378       1.32580      0.372346E-02  0.248044E-01  0.247695E-01  0.598916       1.58337      0.783147      0.455658      0.455669               NaN
 0.16900D+03  0.9981943      0.9981806       51.8720      -58.6190     -0.959083E-03  -51.8742       58.6193      0.871741E-03  0.311097     -0.342372     -0.587373E-05 -0.311110      0.342373      0.528113E-05   156.551      -2.40378       1.32575      0.372568E-02  0.248042E-01  0.247698E-01  0.598945       1.58979      0.783044      0.455657      0.455668               NaN
 0.17300D+03  0.9981938      0.9981790       53.1157      -59.9878     -0.986507E-03  -53.1180       59.9881      0.898846E-03  0.310991     -0.342253     -0.601816E-05 -0.311004      0.342254      0.527162E-05   160.249      -2.40379       1.32573      0.372771E-02  0.248050E-01  0.247686E-01  0.598580       1.58536      0.782980      0.455657      0.455667               NaN
 0.17700D+03  0.9981915      0.9981779       54.3603      -61.3575     -0.101803E-02  -54.3627       61.3578      0.920305E-03  0.310889     -0.342139     -0.587093E-05 -0.310903      0.342139      0.525303E-05   163.950      -2.40379       1.32572      0.373119E-02  0.248040E-01  0.247687E-01  0.597834       1.59507      0.782966      0.455656      0.455666               NaN
 0.18100D+03  0.9981911      0.9981774       55.6019      -62.7238     -0.102596E-02  -55.6043       62.7241      0.947847E-03  0.310793     -0.342030     -0.580840E-05 -0.310806      0.342031      0.521409E-05   167.642      -2.40380       1.32570      0.373202E-02  0.248041E-01  0.247681E-01  0.596681       1.59373      0.782913      0.455656      0.455666               NaN
 0.18500D+03  0.9981899      0.9981766       56.8450      -64.0919     -0.106771E-02  -56.8474       64.0922      0.964821E-03  0.310700     -0.341925     -0.607852E-05 -0.310713      0.341926      0.522724E-05   171.339      -2.40380       1.32569      0.373399E-02  0.248043E-01  0.247691E-01  0.595164       1.59672      0.782897      0.455655      0.455665               NaN
 0.18900D+03  0.9981898      0.9981746       58.0886      -65.4604     -0.110029E-02  -58.0910       65.4607      0.939612E-03  0.310611     -0.341825     -0.598646E-05 -0.310624      0.341826      0.498968E-05   175.037      -2.40381       1.32569      0.373622E-02  0.248050E-01  0.247694E-01  0.598599       1.59892      0.782903      0.455654      0.455664               NaN
 0.19300D+03  0.9981875      0.9981743       59.3313      -66.8280     -0.113962E-02  -59.3338       66.8283      0.955267E-03  0.310526     -0.341729     -0.601310E-05 -0.310539      0.341730      0.499873E-05   178.733      -2.40381       1.32568      0.373877E-02  0.248046E-01  0.247705E-01  0.596416       1.60574      0.782872      0.455654      0.455664               NaN
 0.19700D+03  0.9981859      0.9981734       60.5737      -68.1954     -0.115669E-02  -60.5763       68.1956      0.976628E-03  0.310444     -0.341637     -0.603152E-05 -0.310457      0.341638      0.491454E-05   182.428      -2.40381       1.32564      0.374124E-02  0.248047E-01  0.247699E-01  0.593869       1.60646      0.782780      0.455653      0.455663               NaN
 0.20100D+03  0.9981855      0.9981726       61.8145      -69.5608     -0.118517E-02  -61.8171       69.5610      0.994688E-03  0.310365     -0.341549     -0.595400E-05 -0.310378      0.341550      0.483944E-05   186.117      -2.40382       1.32562      0.374245E-02  0.248037E-01  0.247705E-01  0.596503       1.61195      0.782719      0.455652      0.455663               NaN
 0.20500D+03  0.9981839      0.9981720       63.0572      -70.9283     -0.122254E-02  -63.0599       70.9286      0.100539E-02  0.310290     -0.341465     -0.601249E-05 -0.310303      0.341465      0.488220E-05   189.813      -2.40382       1.32560      0.374469E-02  0.248024E-01  0.247711E-01  0.598945       1.61125      0.782687      0.455652      0.455662               NaN
 0.20900D+03  0.9981817      0.9981696       64.2958      -72.2913     -0.123068E-02  -64.2985       72.2915      0.104035E-02  0.310218     -0.341383     -0.596988E-05 -0.310230      0.341384      0.498504E-05   193.496      -2.40382       1.32559      0.374924E-02  0.248001E-01  0.247711E-01  0.595463       1.60974      0.782666      0.455652      0.455662               NaN
 0.21300D+03  0.9981821      0.9981680       65.5370      -73.6571     -0.126844E-02  -65.5397       73.6573      0.107954E-02  0.310148     -0.341305     -0.598926E-05 -0.310160      0.341305      0.497485E-05   197.187      -2.40382       1.32559      0.375039E-02  0.248011E-01  0.247706E-01  0.597424       1.61333      0.782652      0.455651      0.455661               NaN
 0.21700D+03  0.9981798      0.9981668       66.7789      -75.0239     -0.124333E-02  -66.7817       75.0241      0.114052E-02  0.310081     -0.341229     -0.581274E-05 -0.310093      0.341229      0.512348E-05   200.880      -2.40382       1.32560      0.375403E-02  0.248006E-01  0.247714E-01  0.599196       1.61637      0.782684      0.455651      0.455661               NaN
 0.22101D+03  0.9981790      0.9981657       68.0200      -76.3896     -0.128011E-02  -68.0228       76.3898      0.116479E-02  0.310016     -0.341156     -0.586964E-05 -0.310028      0.341157      0.512704E-05   204.571      -2.40382       1.32557      0.375577E-02  0.248011E-01  0.247707E-01  0.594852       1.61883      0.782613      0.455651      0.455660               NaN
 0.22500D+03  0.9981779      0.9981643       69.2597      -77.7539     -0.130025E-02  -69.2626       77.7541      0.117302E-02  0.309953     -0.341086     -0.572908E-05 -0.309965      0.341087      0.515537E-05   208.257      -2.40382       1.32555      0.375831E-02  0.248018E-01  0.247701E-01  0.596156       1.62071      0.782568      0.455650      0.455660               NaN
 0.22900D+03  0.9981754      0.9981631       70.4986      -79.1172     -0.132792E-02  -70.5015       79.1174      0.119234E-02  0.309893     -0.341019     -0.578398E-05 -0.309905      0.341019      0.525321E-05   211.941      -2.40382       1.32553      0.376209E-02  0.248003E-01  0.247692E-01  0.597269       1.62203      0.782526      0.455650      0.455660               NaN
 0.23300D+03  0.9981748      0.9981625       71.7385      -80.4816     -0.137890E-02  -71.7415       80.4818      0.122200E-02  0.309834     -0.340953     -0.581806E-05 -0.309847      0.340954      0.504156E-05   215.629      -2.40382       1.32555      0.376322E-02  0.248011E-01  0.247691E-01  0.598204       1.62282      0.782568      0.455650      0.455660               NaN
 0.23700D+03  0.9981744      0.9981621       72.9770      -81.8445     -0.140112E-02  -72.9800       81.8447      0.127981E-02  0.309778     -0.340890     -0.590995E-05 -0.309790      0.340890      0.522079E-05   219.312      -2.40383       1.32554      0.376400E-02  0.248007E-01  0.247706E-01  0.598949       1.62926      0.782531      0.455649      0.455659               NaN
 0.24100D+03  0.9981727      0.9981612       74.2156      -83.2075     -0.141445E-02  -74.2187       83.2077      0.124845E-02  0.309723     -0.340828     -0.584900E-05 -0.309736      0.340829      0.502038E-05   222.995      -2.40383       1.32555      0.376669E-02  0.247997E-01  0.247709E-01  0.599514       1.62905      0.782556      0.455649      0.455659               NaN
 0.24500D+03  0.9981719      0.9981615       75.4530      -84.5692     -0.146436E-02  -75.4562       84.5695      0.126916E-02  0.309671     -0.340769     -0.598490E-05 -0.309683      0.340770      0.494665E-05   226.675      -2.40383       1.32553      0.376717E-02  0.247999E-01  0.247701E-01  0.593548       1.62829      0.782527      0.455649      0.455658               NaN
 0.24899D+03  0.9981705      0.9981601       76.6907      -85.9312     -0.148923E-02  -76.6939       85.9314      0.131443E-02  0.309619     -0.340712     -0.598042E-05 -0.309632      0.340713      0.517967E-05   230.355      -2.40383       1.32550      0.377002E-02  0.247992E-01  0.247706E-01  0.593684       1.63985      0.782441      0.455648      0.455658               NaN
 0.25301D+03  0.9981693      0.9981580       77.9332      -87.2985     -0.159656E-02  -77.9365       87.2987      0.129600E-02  0.309569     -0.340657     -0.604754E-05 -0.309582      0.340657      0.503794E-05   234.050      -2.40383       1.32549      0.377319E-02  0.248005E-01  0.247696E-01  0.593674       1.63828      0.782420      0.455648      0.455658               NaN
 0.25700D+03  0.9981675      0.9981572       79.1699      -88.6593     -0.160271E-02  -79.1732       88.6596      0.131946E-02  0.309521     -0.340603     -0.597966E-05 -0.309534      0.340604      0.492678E-05   237.728      -2.40383       1.32550      0.377581E-02  0.247986E-01  0.247686E-01  0.593460       1.63611      0.782444      0.455647      0.455658               NaN
 0.26099D+03  0.9981669      0.9981560       80.4053      -90.0188     -0.162513E-02  -80.4087       90.0191      0.132927E-02  0.309474     -0.340551     -0.606472E-05 -0.309487      0.340551      0.491580E-05   241.402      -2.40383       1.32546      0.377758E-02  0.247979E-01  0.247683E-01  0.599697       1.64006      0.782341      0.455647      0.455657               NaN
 0.26500D+03  0.9981661      0.9981545       81.6461      -91.3842     -0.163458E-02  -81.6495       91.3844      0.135023E-02  0.309429     -0.340500     -0.595455E-05 -0.309442      0.340501      0.498331E-05   245.091      -2.40383       1.32543      0.378000E-02  0.247977E-01  0.247682E-01  0.599235       1.64371      0.782290      0.455647      0.455657               NaN
 0.26900D+03  0.9981652      0.9981535       82.8840      -92.7464     -0.165574E-02  -82.8876       92.7467      0.136685E-02  0.309385     -0.340451     -0.600312E-05 -0.309398      0.340452      0.506522E-05   248.773      -2.40384       1.32543      0.378187E-02  0.247967E-01  0.247679E-01  0.598592       1.64697      0.782271      0.455646      0.455656               NaN
 0.27300D+03  0.9981652      0.9981527       84.1195      -94.1059     -0.167074E-02  -84.1231       94.1063      0.138370E-02  0.309343     -0.340404     -0.584731E-05 -0.309356      0.340404      0.508403E-05   252.447      -2.40384       1.32542      0.378259E-02  0.247964E-01  0.247681E-01  0.597772       1.64302      0.782250      0.455646      0.455656               NaN
 0.27700D+03  0.9981648      0.9981515       85.3569      -95.4676     -0.168686E-02  -85.3605       95.4679      0.141462E-02  0.309301     -0.340358     -0.592073E-05 -0.309314      0.340358      0.513544E-05   256.126      -2.40384       1.32540      0.378431E-02  0.247967E-01  0.247670E-01  0.596797       1.65240      0.782211      0.455646      0.455656               NaN
 0.28100D+03  0.9981643      0.9981514       86.5955      -96.8305     -0.170060E-02  -86.5992       96.8309      0.143919E-02  0.309261     -0.340313     -0.590223E-05 -0.309274      0.340313      0.521206E-05   259.810      -2.40384       1.32540      0.378485E-02  0.247958E-01  0.247670E-01  0.595667       1.64766      0.782216      0.455646      0.455656               NaN
 0.28501D+03  0.9981644      0.9981508       87.8338      -98.1932     -0.173958E-02  -87.8376       98.1936      0.145702E-02  0.309222     -0.340269     -0.590095E-05 -0.309235      0.340270      0.512540E-05   263.492      -2.40384       1.32540      0.378537E-02  0.247962E-01  0.247672E-01  0.594375       1.65651      0.782200      0.455645      0.455656               NaN
 0.28900D+03  0.9981617      0.9981497       89.0679      -99.5512     -0.182555E-02  -89.0717       99.5515      0.147812E-02  0.309184     -0.340227     -0.626492E-05 -0.309197      0.340228      0.511106E-05   267.162      -2.40384       1.32539      0.378911E-02  0.247951E-01  0.247672E-01  0.600005       1.65800      0.782176      0.455645      0.455655               NaN
 0.29300D+03  0.9981617      0.9981494       90.3041      -100.912     -0.185580E-02  -90.3080       100.912      0.150700E-02  0.309147     -0.340186     -0.624490E-05 -0.309160      0.340186      0.526838E-05   270.838      -2.40384       1.32537      0.378940E-02  0.247972E-01  0.247680E-01  0.598454       1.65919      0.782130      0.455645      0.455655               NaN
 0.29700D+03  0.9981593      0.9981492       91.5405      -102.272     -0.188592E-02  -91.5444       102.272      0.152438E-02  0.309111     -0.340146     -0.631715E-05 -0.309124      0.340146      0.514952E-05   274.515      -2.40384       1.32536      0.379205E-02  0.247953E-01  0.247680E-01  0.596747       1.66004      0.782114      0.455645      0.455655               NaN
 0.30099D+03  0.9981592      0.9981477       92.7764      -103.632     -0.190570E-02  -92.7804       103.632      0.155550E-02  0.309076     -0.340107     -0.623945E-05 -0.309089      0.340107      0.516683E-05   278.190      -2.40384       1.32534      0.379366E-02  0.247963E-01  0.247671E-01  0.594883       1.66056      0.782054      0.455645      0.455655               NaN
 0.30500D+03  0.9981586      0.9981471       94.0142      -104.994     -0.192742E-02  -94.0182       104.994      0.157326E-02  0.309042     -0.340069     -0.617766E-05 -0.309055      0.340069      0.519824E-05   281.871      -2.40384       1.32533      0.379492E-02  0.247967E-01  0.247663E-01  0.600238       1.66078      0.782045      0.455645      0.455655               NaN
 0.30899D+03  0.9981580      0.9981457       95.2478      -106.352     -0.193761E-02  -95.2519       106.352      0.160910E-02  0.309009     -0.340032     -0.606313E-05 -0.309022      0.340032      0.501638E-05   285.540      -2.40384       1.32536      0.379679E-02  0.247966E-01  0.247648E-01  0.598124       1.66806      0.782112      0.455644      0.455654               NaN
 0.31299D+03  0.9981568      0.9981456       96.4848      -107.713     -0.196077E-02  -96.4889       107.713      0.162915E-02  0.308976     -0.339995     -0.613768E-05 -0.308989      0.339996      0.506076E-05   289.218      -2.40384       1.32536      0.379814E-02  0.247958E-01  0.247654E-01  0.595872       1.66769      0.782103      0.455644      0.455654               NaN
 0.31700D+03  0.9981549      0.9981440       97.7209      -109.073     -0.197805E-02  -97.7251       109.073      0.162127E-02  0.308945     -0.339960     -0.615690E-05 -0.308958      0.339960      0.493371E-05   292.894      -2.40384       1.32536      0.380159E-02  0.247941E-01  0.247636E-01  0.593467       1.66700      0.782116      0.455644      0.455654               NaN
 0.32101D+03  0.9981533      0.9981432       98.9606      -110.437     -0.198775E-02  -98.9648       110.437      0.162962E-02  0.308914     -0.339926     -0.611746E-05 -0.308927      0.339926      0.484976E-05   296.580      -2.40384       1.32534      0.380410E-02  0.247935E-01  0.247631E-01  0.598552       1.66603      0.782064      0.455644      0.455654               NaN
 0.32500D+03  0.9981523      0.9981428       100.192      -111.793     -0.200763E-02  -100.197       111.793      0.163891E-02  0.308884     -0.339892     -0.604619E-05 -0.308897      0.339892      0.485538E-05   300.244      -2.40384       1.32533      0.380542E-02  0.247934E-01  0.247629E-01  0.595897       1.66467      0.782040      0.455644      0.455653               NaN
