     time             m1            m2            x1            y1            z1            x2            y2            z2           vx1           vy1           vz1           vx2           vy2           vz2    separation   semimajor_a  eccentricity    unbound_m          spin1         spin2       rstar95       rstar99        r_peri        v1_inf        v2_inf   orb._period
 0.10650D+04   1.950335       0.000000     -0.196080E-01 -0.130357E-01  0.183192E-02   0.00000       0.00000       0.00000     -0.641442E-04 -0.880982E-04  0.195130E-04   0.00000       0.00000       0.00000      0.236169E-01   0.00000      -1.00000      0.497652E-01  0.853008       0.00000       7.17308       17.5264       0.00000      0.110709E-03  0.110709E-03   0.00000    
 0.10690D+04   1.950337       0.000000     -0.199754E-01 -0.134450E-01  0.180564E-02   0.00000       0.00000       0.00000     -0.643269E-04 -0.881744E-04  0.193150E-04   0.00000       0.00000       0.00000      0.241463E-01   0.00000      -1.00000      0.497636E-01  0.853008       0.00000       7.23813       17.6283       0.00000      0.110841E-03  0.110841E-03   0.00000    
 0.10730D+04   1.950348       0.000000     -0.201068E-01 -0.137636E-01  0.182701E-02   0.00000       0.00000       0.00000     -0.632390E-04 -0.876624E-04  0.188016E-04   0.00000       0.00000       0.00000      0.244347E-01   0.00000      -1.00000      0.497529E-01  0.853012       0.00000       7.30217       17.7263       0.00000      0.109715E-03  0.109715E-03   0.00000    
 0.10770D+04   1.950352       0.000000     -0.203560E-01 -0.140689E-01  0.190102E-02   0.00000       0.00000       0.00000     -0.631154E-04 -0.876060E-04  0.187998E-04   0.00000       0.00000       0.00000      0.248176E-01   0.00000      -1.00000      0.497484E-01  0.853030       0.00000       7.36576       17.8066       0.00000      0.109598E-03  0.109598E-03   0.00000    
 0.10810D+04   1.950364       0.000000     -0.206571E-01 -0.143968E-01  0.192240E-02   0.00000       0.00000       0.00000     -0.634497E-04 -0.880379E-04  0.187060E-04   0.00000       0.00000       0.00000      0.252523E-01   0.00000      -1.00000      0.497364E-01  0.853050       0.00000       7.43604       17.9059       0.00000      0.110120E-03  0.110120E-03   0.00000    
 0.10850D+04   1.950367       0.000000     -0.210216E-01 -0.147868E-01  0.190468E-02   0.00000       0.00000       0.00000     -0.637115E-04 -0.881851E-04  0.183696E-04   0.00000       0.00000       0.00000      0.257718E-01   0.00000      -1.00000      0.497340E-01  0.853052       0.00000       7.49769       17.9625       0.00000      0.110332E-03  0.110332E-03   0.00000    
 0.10890D+04   1.950368       0.000000     -0.212422E-01 -0.151667E-01  0.202311E-02   0.00000       0.00000       0.00000     -0.633787E-04 -0.883197E-04  0.185820E-04   0.00000       0.00000       0.00000      0.261793E-01   0.00000      -1.00000      0.497326E-01  0.853047       0.00000       7.55326       18.0554       0.00000      0.110284E-03  0.110284E-03   0.00000    
 0.10930D+04   1.950378       0.000000     -0.214915E-01 -0.155190E-01  0.206631E-02   0.00000       0.00000       0.00000     -0.631953E-04 -0.882940E-04  0.183663E-04   0.00000       0.00000       0.00000      0.265893E-01   0.00000      -1.00000      0.497228E-01  0.853058       0.00000       7.61814       18.1379       0.00000      0.110122E-03  0.110122E-03   0.00000    
 0.10970D+04   1.950384       0.000000     -0.214097E-01 -0.161104E-01  0.236449E-02   0.00000       0.00000       0.00000     -0.621076E-04 -0.888519E-04  0.187771E-04   0.00000       0.00000       0.00000      0.268982E-01   0.00000      -1.00000      0.497169E-01  0.853058       0.00000       7.67138       18.1971       0.00000      0.110021E-03  0.110021E-03   0.00000    
 0.11010D+04   1.950383       0.000000     -0.216603E-01 -0.164298E-01  0.243999E-02   0.00000       0.00000       0.00000     -0.617674E-04 -0.888836E-04  0.186367E-04   0.00000       0.00000       0.00000      0.272958E-01   0.00000      -1.00000      0.497175E-01  0.853047       0.00000       7.73957       18.2763       0.00000      0.109831E-03  0.109831E-03   0.00000    
 0.11050D+04   1.950393       0.000000     -0.219434E-01 -0.168453E-01  0.243112E-02   0.00000       0.00000       0.00000     -0.621005E-04 -0.891379E-04  0.179130E-04   0.00000       0.00000       0.00000      0.277702E-01   0.00000      -1.00000      0.497079E-01  0.853051       0.00000       7.79874       18.3516       0.00000      0.110104E-03  0.110104E-03   0.00000    
 0.11090D+04   1.950391       0.000000     -0.222145E-01 -0.173261E-01  0.263062E-02   0.00000       0.00000       0.00000     -0.618587E-04 -0.898227E-04  0.185634E-04   0.00000       0.00000       0.00000      0.282949E-01   0.00000      -1.00000      0.497097E-01  0.853051       0.00000       7.85701       18.4646       0.00000      0.110631E-03  0.110631E-03   0.00000    
 0.11130D+04   1.950397       0.000000     -0.224373E-01 -0.177053E-01  0.274281E-02   0.00000       0.00000       0.00000     -0.618225E-04 -0.901081E-04  0.187958E-04   0.00000       0.00000       0.00000      0.287129E-01   0.00000      -1.00000      0.497033E-01  0.853058       0.00000       7.90594       18.5829       0.00000      0.110882E-03  0.110882E-03   0.00000    
 0.11170D+04   1.950399       0.000000     -0.227172E-01 -0.179086E-01  0.279028E-02   0.00000       0.00000       0.00000     -0.616697E-04 -0.897000E-04  0.187453E-04   0.00000       0.00000       0.00000      0.290616E-01   0.00000      -1.00000      0.497012E-01  0.853068       0.00000       7.97040       18.6732       0.00000      0.110457E-03  0.110457E-03   0.00000    
 0.11210D+04   1.950401       0.000000     -0.229086E-01 -0.182178E-01  0.288005E-02   0.00000       0.00000       0.00000     -0.615322E-04 -0.893392E-04  0.188426E-04   0.00000       0.00000       0.00000      0.294107E-01   0.00000      -1.00000      0.496998E-01  0.853074       0.00000       8.02572       18.7436       0.00000      0.110103E-03  0.110103E-03   0.00000    
 0.11250D+04   1.950407       0.000000     -0.231047E-01 -0.186014E-01  0.294422E-02   0.00000       0.00000       0.00000     -0.610741E-04 -0.894278E-04  0.190392E-04   0.00000       0.00000       0.00000      0.298078E-01   0.00000      -1.00000      0.496935E-01  0.853078       0.00000       8.08009       18.8279       0.00000      0.109954E-03  0.109954E-03   0.00000    
 0.11290D+04   1.950431       0.000000     -0.227185E-01 -0.188860E-01  0.303567E-02   0.00000       0.00000       0.00000     -0.598651E-04 -0.891555E-04  0.189675E-04   0.00000       0.00000       0.00000      0.296989E-01   0.00000      -1.00000      0.496699E-01  0.853094       0.00000       8.13336       18.9173       0.00000      0.109052E-03  0.109052E-03   0.00000    
 0.11330D+04   1.950431       0.000000     -0.230117E-01 -0.192423E-01  0.313388E-02   0.00000       0.00000       0.00000     -0.601955E-04 -0.896343E-04  0.190116E-04   0.00000       0.00000       0.00000      0.301600E-01   0.00000      -1.00000      0.496693E-01  0.853095       0.00000       8.20350       19.0047       0.00000      0.109632E-03  0.109632E-03   0.00000    
 0.11370D+04   1.950442       0.000000     -0.233596E-01 -0.197423E-01  0.318719E-02   0.00000       0.00000       0.00000     -0.600442E-04 -0.896653E-04  0.188624E-04   0.00000       0.00000       0.00000      0.307505E-01   0.00000      -1.00000      0.496590E-01  0.853099       0.00000       8.26416       19.0979       0.00000      0.109549E-03  0.109549E-03   0.00000    
 0.11410D+04   1.950444       0.000000     -0.235700E-01 -0.200336E-01  0.323434E-02   0.00000       0.00000       0.00000     -0.598620E-04 -0.898023E-04  0.189632E-04   0.00000       0.00000       0.00000      0.311022E-01   0.00000      -1.00000      0.496561E-01  0.853093       0.00000       8.31493       19.1524       0.00000      0.109579E-03  0.109579E-03   0.00000    
 0.11450D+04   1.950446       0.000000     -0.238514E-01 -0.203839E-01  0.333566E-02   0.00000       0.00000       0.00000     -0.597041E-04 -0.901081E-04  0.184464E-04   0.00000       0.00000       0.00000      0.315519E-01   0.00000      -1.00000      0.496545E-01  0.853098       0.00000       8.36523       19.2225       0.00000      0.109655E-03  0.109655E-03   0.00000    
 0.11490D+04   1.950445       0.000000     -0.241173E-01 -0.206997E-01  0.338646E-02   0.00000       0.00000       0.00000     -0.596256E-04 -0.899035E-04  0.184741E-04   0.00000       0.00000       0.00000      0.319623E-01   0.00000      -1.00000      0.496552E-01  0.853100       0.00000       8.42340       19.2891       0.00000      0.109449E-03  0.109449E-03   0.00000    
 0.11530D+04   1.950448       0.000000     -0.242580E-01 -0.210940E-01  0.349056E-02   0.00000       0.00000       0.00000     -0.596289E-04 -0.896522E-04  0.183113E-04   0.00000       0.00000       0.00000      0.323356E-01   0.00000      -1.00000      0.496530E-01  0.853102       0.00000       8.47192       19.3350       0.00000      0.109217E-03  0.109217E-03   0.00000    
 0.11570D+04   1.950452       0.000000     -0.246150E-01 -0.214238E-01  0.353522E-02   0.00000       0.00000       0.00000     -0.599615E-04 -0.896115E-04  0.182768E-04   0.00000       0.00000       0.00000      0.328235E-01   0.00000      -1.00000      0.496481E-01  0.853102       0.00000       8.52891       19.4057       0.00000      0.109360E-03  0.109360E-03   0.00000    
 0.11610D+04   1.950455       0.000000     -0.248681E-01 -0.217992E-01  0.363509E-02   0.00000       0.00000       0.00000     -0.598295E-04 -0.894438E-04  0.184055E-04   0.00000       0.00000       0.00000      0.332693E-01   0.00000      -1.00000      0.496456E-01  0.853100       0.00000       8.57590       19.4458       0.00000      0.109172E-03  0.109172E-03   0.00000    
 0.11650D+04   1.950464       0.000000     -0.252308E-01 -0.218240E-01  0.379815E-02   0.00000       0.00000       0.00000     -0.600483E-04 -0.884219E-04  0.187879E-04   0.00000       0.00000       0.00000      0.335753E-01   0.00000      -1.00000      0.496362E-01  0.853120       0.00000       8.64068       19.5389       0.00000      0.108523E-03  0.108523E-03   0.00000    
 0.11690D+04   1.950464       0.000000     -0.255375E-01 -0.221854E-01  0.394080E-02   0.00000       0.00000       0.00000     -0.601627E-04 -0.886730E-04  0.188955E-04   0.00000       0.00000       0.00000      0.340571E-01   0.00000      -1.00000      0.496361E-01  0.853123       0.00000       8.69563       19.6397       0.00000      0.108809E-03  0.108809E-03   0.00000    
 0.11730D+04   1.950475       0.000000     -0.258576E-01 -0.222964E-01  0.404576E-02   0.00000       0.00000       0.00000     -0.604833E-04 -0.879660E-04  0.190738E-04   0.00000       0.00000       0.00000      0.343819E-01   0.00000      -1.00000      0.496255E-01  0.853147       0.00000       8.74023       19.7288       0.00000      0.108444E-03  0.108444E-03   0.00000    
 0.11770D+04   1.950481       0.000000     -0.261623E-01 -0.226284E-01  0.409881E-02   0.00000       0.00000       0.00000     -0.607100E-04 -0.881388E-04  0.192041E-04   0.00000       0.00000       0.00000      0.348326E-01   0.00000      -1.00000      0.496200E-01  0.853158       0.00000       8.79377       19.7872       0.00000      0.108733E-03  0.108733E-03   0.00000    
 0.11810D+04   1.950482       0.000000     -0.263478E-01 -0.230119E-01  0.418937E-02   0.00000       0.00000       0.00000     -0.606102E-04 -0.881779E-04  0.192869E-04   0.00000       0.00000       0.00000      0.352321E-01   0.00000      -1.00000      0.496187E-01  0.853165       0.00000       8.84674       19.8724       0.00000      0.108724E-03  0.108724E-03   0.00000    
 0.11850D+04   1.950484       0.000000     -0.266886E-01 -0.233029E-01  0.422571E-02   0.00000       0.00000       0.00000     -0.607738E-04 -0.881915E-04  0.192987E-04   0.00000       0.00000       0.00000      0.356814E-01   0.00000      -1.00000      0.496165E-01  0.853163       0.00000       8.89903       19.9360       0.00000      0.108828E-03  0.108828E-03   0.00000    
 0.11890D+04   1.950475       0.000000     -0.269568E-01 -0.236185E-01  0.430785E-02   0.00000       0.00000       0.00000     -0.612744E-04 -0.861442E-04  0.187526E-04   0.00000       0.00000       0.00000      0.360979E-01   0.00000      -1.00000      0.496259E-01  0.853159       0.00000       8.95081       20.0271       0.00000      0.107364E-03  0.107364E-03   0.00000    
 0.11930D+04   1.950480       0.000000     -0.271346E-01 -0.239297E-01  0.440115E-02   0.00000       0.00000       0.00000     -0.622938E-04 -0.868856E-04  0.190862E-04   0.00000       0.00000       0.00000      0.364457E-01   0.00000      -1.00000      0.496209E-01  0.853171       0.00000       9.00190       20.1362       0.00000      0.108600E-03  0.108600E-03   0.00000    
 0.11970D+04   1.950479       0.000000     -0.273788E-01 -0.243181E-01  0.447023E-02   0.00000       0.00000       0.00000     -0.618984E-04 -0.890868E-04  0.190557E-04   0.00000       0.00000       0.00000      0.368911E-01   0.00000      -1.00000      0.496212E-01  0.853166       0.00000       9.05239       20.2439       0.00000      0.110141E-03  0.110141E-03   0.00000    
 0.12010D+04   1.950479       0.000000     -0.275959E-01 -0.246693E-01  0.456014E-02   0.00000       0.00000       0.00000     -0.608558E-04 -0.900620E-04  0.189203E-04   0.00000       0.00000       0.00000      0.372948E-01   0.00000      -1.00000      0.496218E-01  0.853166       0.00000       9.10214       20.3397       0.00000      0.110329E-03  0.110329E-03   0.00000    
 0.12050D+04   1.950487       0.000000     -0.278377E-01 -0.249325E-01  0.460948E-02   0.00000       0.00000       0.00000     -0.593187E-04 -0.895694E-04  0.193960E-04   0.00000       0.00000       0.00000      0.376538E-01   0.00000      -1.00000      0.496133E-01  0.853182       0.00000       9.15153       20.4243       0.00000      0.109168E-03  0.109168E-03   0.00000    
 0.12090D+04   1.950487       0.000000     -0.280904E-01 -0.252889E-01  0.465696E-02   0.00000       0.00000       0.00000     -0.585923E-04 -0.892910E-04  0.193415E-04   0.00000       0.00000       0.00000      0.380826E-01   0.00000      -1.00000      0.496133E-01  0.853191       0.00000       9.21055       20.5072       0.00000      0.108536E-03  0.108536E-03   0.00000    
 0.12130D+04   1.950489       0.000000     -0.283019E-01 -0.256277E-01  0.469798E-02   0.00000       0.00000       0.00000     -0.584783E-04 -0.876213E-04  0.186609E-04   0.00000       0.00000       0.00000      0.384688E-01   0.00000      -1.00000      0.496119E-01  0.853192       0.00000       9.26091       20.6137       0.00000      0.106983E-03  0.106983E-03   0.00000    
 0.12170D+04   1.950495       0.000000     -0.282877E-01 -0.258209E-01  0.477426E-02   0.00000       0.00000       0.00000     -0.582297E-04 -0.867915E-04  0.190156E-04   0.00000       0.00000       0.00000      0.385967E-01   0.00000      -1.00000      0.496059E-01  0.853198       0.00000       9.29846       20.7043       0.00000      0.106231E-03  0.106231E-03   0.00000    
 0.12210D+04   1.950496       0.000000     -0.284595E-01 -0.261675E-01  0.481673E-02   0.00000       0.00000       0.00000     -0.589399E-04 -0.856158E-04  0.186586E-04   0.00000       0.00000       0.00000      0.389600E-01   0.00000      -1.00000      0.496045E-01  0.853196       0.00000       9.34961       20.8020       0.00000      0.105604E-03  0.105604E-03   0.00000    
 0.12250D+04   1.950499       0.000000     -0.286818E-01 -0.265158E-01  0.485109E-02   0.00000       0.00000       0.00000     -0.592904E-04 -0.855606E-04  0.183188E-04   0.00000       0.00000       0.00000      0.393607E-01   0.00000      -1.00000      0.496014E-01  0.853207       0.00000       9.39539       20.8558       0.00000      0.105695E-03  0.105695E-03   0.00000    
 0.12290D+04   1.950498       0.000000     -0.288530E-01 -0.268463E-01  0.482092E-02   0.00000       0.00000       0.00000     -0.604268E-04 -0.861358E-04  0.183334E-04   0.00000       0.00000       0.00000      0.397047E-01   0.00000      -1.00000      0.496023E-01  0.853206       0.00000       9.45139       20.9611       0.00000      0.106803E-03  0.106803E-03   0.00000    
 0.12330D+04   1.950504       0.000000     -0.290850E-01 -0.271790E-01  0.486942E-02   0.00000       0.00000       0.00000     -0.604238E-04 -0.871220E-04  0.182182E-04   0.00000       0.00000       0.00000      0.401041E-01   0.00000      -1.00000      0.495968E-01  0.853215       0.00000       9.49602       21.0648       0.00000      0.107579E-03  0.107579E-03   0.00000    
 0.12370D+04   1.950504       0.000000     -0.293200E-01 -0.275419E-01  0.484821E-02   0.00000       0.00000       0.00000     -0.602890E-04 -0.877524E-04  0.177915E-04   0.00000       0.00000       0.00000      0.405182E-01   0.00000      -1.00000      0.495966E-01  0.853220       0.00000       9.53991       21.1561       0.00000      0.107943E-03  0.107943E-03   0.00000    
 0.12410D+04   1.950505       0.000000     -0.296643E-01 -0.278562E-01  0.502821E-02   0.00000       0.00000       0.00000     -0.601516E-04 -0.882117E-04  0.181338E-04   0.00000       0.00000       0.00000      0.410027E-01   0.00000      -1.00000      0.495956E-01  0.853228       0.00000       9.58335       21.2354       0.00000      0.108298E-03  0.108298E-03   0.00000    
 0.12450D+04   1.950502       0.000000     -0.298478E-01 -0.282125E-01  0.501650E-02   0.00000       0.00000       0.00000     -0.597073E-04 -0.884226E-04  0.179607E-04   0.00000       0.00000       0.00000      0.413764E-01   0.00000      -1.00000      0.495982E-01  0.853229       0.00000       9.63722       21.3243       0.00000      0.108195E-03  0.108195E-03   0.00000    
 0.12490D+04   1.950503       0.000000     -0.299911E-01 -0.283406E-01  0.507059E-02   0.00000       0.00000       0.00000     -0.588650E-04 -0.883703E-04  0.181398E-04   0.00000       0.00000       0.00000      0.415736E-01   0.00000      -1.00000      0.495971E-01  0.853231       0.00000       9.68025       21.4022       0.00000      0.107719E-03  0.107719E-03   0.00000    
 0.12530D+04   1.950502       0.000000     -0.302186E-01 -0.287248E-01  0.518082E-02   0.00000       0.00000       0.00000     -0.580667E-04 -0.888305E-04  0.179389E-04   0.00000       0.00000       0.00000      0.420133E-01   0.00000      -1.00000      0.495989E-01  0.853225       0.00000       9.72279       21.4899       0.00000      0.107631E-03  0.107631E-03   0.00000    
 0.12570D+04   1.950498       0.000000     -0.304613E-01 -0.290993E-01  0.529213E-02   0.00000       0.00000       0.00000     -0.580868E-04 -0.887705E-04  0.178893E-04   0.00000       0.00000       0.00000      0.424578E-01   0.00000      -1.00000      0.496028E-01  0.853225       0.00000       9.77596       21.5874       0.00000      0.107584E-03  0.107584E-03   0.00000    
 0.12610D+04   1.950502       0.000000     -0.306700E-01 -0.293989E-01  0.541663E-02   0.00000       0.00000       0.00000     -0.572972E-04 -0.887904E-04  0.180605E-04   0.00000       0.00000       0.00000      0.428285E-01   0.00000      -1.00000      0.495987E-01  0.853228       0.00000       9.81745       21.6613       0.00000      0.107205E-03  0.107205E-03   0.00000    
 0.12650D+04   1.950506       0.000000     -0.308521E-01 -0.297155E-01  0.544408E-02   0.00000       0.00000       0.00000     -0.569735E-04 -0.879964E-04  0.180611E-04   0.00000       0.00000       0.00000      0.431799E-01   0.00000      -1.00000      0.495950E-01  0.853242       0.00000       9.87008       21.7458       0.00000      0.106375E-03  0.106375E-03   0.00000    
 0.12690D+04   1.950505       0.000000     -0.311694E-01 -0.301719E-01  0.551552E-02   0.00000       0.00000       0.00000     -0.572702E-04 -0.878948E-04  0.182165E-04   0.00000       0.00000       0.00000      0.437298E-01   0.00000      -1.00000      0.495959E-01  0.853247       0.00000       9.91126       21.8071       0.00000      0.106476E-03  0.106476E-03   0.00000    
 0.12730D+04   1.950509       0.000000     -0.313367E-01 -0.304382E-01  0.552204E-02   0.00000       0.00000       0.00000     -0.569545E-04 -0.875564E-04  0.179986E-04   0.00000       0.00000       0.00000      0.440337E-01   0.00000      -1.00000      0.495916E-01  0.853251       0.00000       9.95164       21.8890       0.00000      0.105990E-03  0.105990E-03   0.00000    
 0.12770D+04   1.950509       0.000000     -0.315429E-01 -0.307970E-01  0.559517E-02   0.00000       0.00000       0.00000     -0.569281E-04 -0.868782E-04  0.181590E-04   0.00000       0.00000       0.00000      0.444378E-01   0.00000      -1.00000      0.495915E-01  0.853255       0.00000       9.99165       21.9701       0.00000      0.105444E-03  0.105444E-03   0.00000    
 0.12810D+04   1.950510       0.000000     -0.317831E-01 -0.310938E-01  0.572086E-02   0.00000       0.00000       0.00000     -0.571725E-04 -0.866935E-04  0.182336E-04   0.00000       0.00000       0.00000      0.448298E-01   0.00000      -1.00000      0.495901E-01  0.853264       0.00000       10.0427       22.0616       0.00000      0.105437E-03  0.105437E-03   0.00000    
 0.12850D+04   1.950518       0.000000     -0.320799E-01 -0.314257E-01  0.583616E-02   0.00000       0.00000       0.00000     -0.574710E-04 -0.862805E-04  0.182566E-04   0.00000       0.00000       0.00000      0.452853E-01   0.00000      -1.00000      0.495826E-01  0.853267       0.00000       10.0935       22.1520       0.00000      0.105264E-03  0.105264E-03   0.00000    
 0.12890D+04   1.950519       0.000000     -0.322820E-01 -0.317673E-01  0.587309E-02   0.00000       0.00000       0.00000     -0.574339E-04 -0.862098E-04  0.181591E-04   0.00000       0.00000       0.00000      0.456703E-01   0.00000      -1.00000      0.495818E-01  0.853282       0.00000       10.1322       22.2298       0.00000      0.105169E-03  0.105169E-03   0.00000    
 0.12930D+04   1.950521       0.000000     -0.325034E-01 -0.320954E-01  0.598432E-02   0.00000       0.00000       0.00000     -0.576790E-04 -0.857800E-04  0.180917E-04   0.00000       0.00000       0.00000      0.460695E-01   0.00000      -1.00000      0.495794E-01  0.853286       0.00000       10.1822       22.3301       0.00000      0.104940E-03  0.104940E-03   0.00000    
 0.12970D+04   1.950523       0.000000     -0.327560E-01 -0.324352E-01  0.608842E-02   0.00000       0.00000       0.00000     -0.581872E-04 -0.855873E-04  0.182523E-04   0.00000       0.00000       0.00000      0.464981E-01   0.00000      -1.00000      0.495772E-01  0.853286       0.00000       10.2319       22.3819       0.00000      0.105091E-03  0.105091E-03   0.00000    
 0.13010D+04   1.950524       0.000000     -0.329478E-01 -0.328094E-01  0.610625E-02   0.00000       0.00000       0.00000     -0.582220E-04 -0.858043E-04  0.179773E-04   0.00000       0.00000       0.00000      0.468967E-01   0.00000      -1.00000      0.495767E-01  0.853282       0.00000       10.2692       22.4202       0.00000      0.105240E-03  0.105240E-03   0.00000    
 0.13050D+04   1.950528       0.000000     -0.331706E-01 -0.332459E-01  0.621667E-02   0.00000       0.00000       0.00000     -0.582708E-04 -0.861405E-04  0.179822E-04   0.00000       0.00000       0.00000      0.473732E-01   0.00000      -1.00000      0.495729E-01  0.853288       0.00000       10.3181       22.4811       0.00000      0.105542E-03  0.105542E-03   0.00000    
 0.13090D+04   1.950528       0.000000     -0.334060E-01 -0.335917E-01  0.628143E-02   0.00000       0.00000       0.00000     -0.586173E-04 -0.862247E-04  0.178374E-04   0.00000       0.00000       0.00000      0.477893E-01   0.00000      -1.00000      0.495725E-01  0.853289       0.00000       10.3546       22.5287       0.00000      0.105777E-03  0.105777E-03   0.00000    
 0.13130D+04   1.950526       0.000000     -0.336231E-01 -0.339445E-01  0.627607E-02   0.00000       0.00000       0.00000     -0.585502E-04 -0.866040E-04  0.177053E-04   0.00000       0.00000       0.00000      0.481885E-01   0.00000      -1.00000      0.495741E-01  0.853290       0.00000       10.3908       22.5752       0.00000      0.106028E-03  0.106028E-03   0.00000    
 0.13170D+04   1.950526       0.000000     -0.338242E-01 -0.342610E-01  0.626922E-02   0.00000       0.00000       0.00000     -0.585843E-04 -0.867149E-04  0.175460E-04   0.00000       0.00000       0.00000      0.485509E-01   0.00000      -1.00000      0.495747E-01  0.853280       0.00000       10.4387       22.6202       0.00000      0.106111E-03  0.106111E-03   0.00000    
 0.13210D+04   1.950524       0.000000     -0.340971E-01 -0.345993E-01  0.634334E-02   0.00000       0.00000       0.00000     -0.589121E-04 -0.869038E-04  0.176461E-04   0.00000       0.00000       0.00000      0.489894E-01   0.00000      -1.00000      0.495765E-01  0.853281       0.00000       10.4737       22.6879       0.00000      0.106463E-03  0.106463E-03   0.00000    
 0.13250D+04   1.950526       0.000000     -0.343553E-01 -0.349842E-01  0.642710E-02   0.00000       0.00000       0.00000     -0.587989E-04 -0.871154E-04  0.175657E-04   0.00000       0.00000       0.00000      0.494519E-01   0.00000      -1.00000      0.495745E-01  0.853282       0.00000       10.5210       22.7554       0.00000      0.106560E-03  0.106560E-03   0.00000    
 0.13290D+04   1.950527       0.000000     -0.345715E-01 -0.353573E-01  0.646394E-02   0.00000       0.00000       0.00000     -0.587310E-04 -0.875501E-04  0.175366E-04   0.00000       0.00000       0.00000      0.498709E-01   0.00000      -1.00000      0.495736E-01  0.853279       0.00000       10.5678       22.8089       0.00000      0.106873E-03  0.106873E-03   0.00000    
 0.13330D+04   1.950529       0.000000     -0.347918E-01 -0.356875E-01  0.652193E-02   0.00000       0.00000       0.00000     -0.588507E-04 -0.877167E-04  0.174862E-04   0.00000       0.00000       0.00000      0.502653E-01   0.00000      -1.00000      0.495712E-01  0.853281       0.00000       10.6143       22.8737       0.00000      0.107067E-03  0.107067E-03   0.00000    
 0.13370D+04   1.950530       0.000000     -0.350689E-01 -0.361103E-01  0.638226E-02   0.00000       0.00000       0.00000     -0.587039E-04 -0.878779E-04  0.172239E-04   0.00000       0.00000       0.00000      0.507396E-01   0.00000      -1.00000      0.495708E-01  0.853285       0.00000       10.6479       22.9374       0.00000      0.107076E-03  0.107076E-03   0.00000    
 0.13410D+04   1.950529       0.000000     -0.352955E-01 -0.364835E-01  0.642539E-02   0.00000       0.00000       0.00000     -0.583996E-04 -0.879419E-04  0.171349E-04   0.00000       0.00000       0.00000      0.511674E-01   0.00000      -1.00000      0.495711E-01  0.853287       0.00000       10.6936       22.9999       0.00000      0.106948E-03  0.106948E-03   0.00000    
 0.13450D+04   1.950540       0.000000     -0.355825E-01 -0.368529E-01  0.654945E-02   0.00000       0.00000       0.00000     -0.574138E-04 -0.876389E-04  0.173221E-04   0.00000       0.00000       0.00000      0.516445E-01   0.00000      -1.00000      0.495610E-01  0.853303       0.00000       10.7266       23.0492       0.00000      0.106193E-03  0.106193E-03   0.00000    
 0.13490D+04   1.950539       0.000000     -0.358301E-01 -0.372039E-01  0.660800E-02   0.00000       0.00000       0.00000     -0.574020E-04 -0.877115E-04  0.172326E-04   0.00000       0.00000       0.00000      0.520729E-01   0.00000      -1.00000      0.495614E-01  0.853298       0.00000       10.7718       23.1226       0.00000      0.106232E-03  0.106232E-03   0.00000    
 0.13530D+04   1.950541       0.000000     -0.360957E-01 -0.375227E-01  0.667134E-02   0.00000       0.00000       0.00000     -0.574220E-04 -0.876790E-04  0.171542E-04   0.00000       0.00000       0.00000      0.524915E-01   0.00000      -1.00000      0.495598E-01  0.853298       0.00000       10.8037       23.2077       0.00000      0.106203E-03  0.106203E-03   0.00000    
 0.13570D+04   1.950521       0.000000     -0.373782E-01 -0.371176E-01  0.700192E-02   0.00000       0.00000       0.00000     -0.589942E-04 -0.870036E-04  0.175274E-04   0.00000       0.00000       0.00000      0.531401E-01   0.00000      -1.00000      0.495795E-01  0.853216       0.00000       10.8481       23.2533       0.00000      0.106570E-03  0.106570E-03   0.00000    
 0.13610D+04   1.950524       0.000000     -0.376148E-01 -0.375005E-01  0.706737E-02   0.00000       0.00000       0.00000     -0.589513E-04 -0.870793E-04  0.174957E-04   0.00000       0.00000       0.00000      0.535827E-01   0.00000      -1.00000      0.495767E-01  0.853214       0.00000       10.8923       23.3110       0.00000      0.106603E-03  0.106603E-03   0.00000    
 0.13650D+04   1.950515       0.000000     -0.378686E-01 -0.378261E-01  0.712822E-02   0.00000       0.00000       0.00000     -0.591446E-04 -0.881690E-04  0.175402E-04   0.00000       0.00000       0.00000      0.539968E-01   0.00000      -1.00000      0.495851E-01  0.853190       0.00000       10.9233       23.3548       0.00000      0.107608E-03  0.107608E-03   0.00000    
 0.13690D+04   1.950522       0.000000     -0.380379E-01 -0.381483E-01  0.719160E-02   0.00000       0.00000       0.00000     -0.587870E-04 -0.869352E-04  0.174915E-04   0.00000       0.00000       0.00000      0.543498E-01   0.00000      -1.00000      0.495785E-01  0.853207       0.00000       10.9668       23.3972       0.00000      0.106394E-03  0.106394E-03   0.00000    
 0.13730D+04   1.950524       0.000000     -0.382508E-01 -0.384998E-01  0.726275E-02   0.00000       0.00000       0.00000     -0.586574E-04 -0.868275E-04  0.174810E-04   0.00000       0.00000       0.00000      0.547550E-01   0.00000      -1.00000      0.495767E-01  0.853207       0.00000       10.9968       23.4647       0.00000      0.106232E-03  0.106232E-03   0.00000    
 0.13770D+04   1.950521       0.000000     -0.384523E-01 -0.390297E-01  0.730645E-02   0.00000       0.00000       0.00000     -0.584481E-04 -0.869987E-04  0.174548E-04   0.00000       0.00000       0.00000      0.552746E-01   0.00000      -1.00000      0.495797E-01  0.853204       0.00000       11.0397       23.5050       0.00000      0.106253E-03  0.106253E-03   0.00000    
