"epoch","MoE_0129_92hk0cay - class_train_loss","MoE_0129_92hk0cay - class_train_loss__MIN","MoE_0129_92hk0cay - class_train_loss__MAX","MoE_0129_92hk0cay - _step","MoE_0129_92hk0cay - _step__MIN","MoE_0129_92hk0cay - _step__MAX","MoE_0129_92hk0cay - reg_train_loss","MoE_0129_92hk0cay - reg_train_loss__MIN","MoE_0129_92hk0cay - reg_train_loss__MAX","MoE_0129_92hk0cay - train_loss","MoE_0129_92hk0cay - train_loss__MIN","MoE_0129_92hk0cay - train_loss__MAX"
"240","0.003353089326992631","0.003353089326992631","0.003353089326992631","240","240","240","0.0032603233121335506","0.0032603233121335506","0.0032603233121335506","0.1807556448155299","0.1807556448155299","0.1807556448155299"
"241","0.0006525799399241805","0.0006525799399241805","0.0006525799399241805","241","241","241","0.0037861845921725035","0.0037861845921725035","0.0037861845921725035","0.18105966425622722","0.18105966425622722","0.18105966425622722"
"242","0.0005178459105081856","0.0005178459105081856","0.0005178459105081856","242","242","242","0.00557886715978384","0.00557886715978384","0.00557886715978384","0.18077958485338522","0.18077958485338522","0.18077958485338522"
"243","0.006899002008140087","0.006899002008140087","0.006899002008140087","243","243","243","0.004540103953331709","0.004540103953331709","0.004540103953331709","0.18088975186889575","0.18088975186889575","0.18088975186889575"
"244","0.0033481772989034653","0.0033481772989034653","0.0033481772989034653","244","244","244","0.004622377455234528","0.004622377455234528","0.004622377455234528","0.18091095431984835","0.18091095431984835","0.18091095431984835"
"245","0.0006713648908771574","0.0006713648908771574","0.0006713648908771574","245","245","245","0.0053909169510006905","0.0053909169510006905","0.0053909169510006905","0.180908936387459","0.180908936387459","0.180908936387459"
"246","0.001712834695354104","0.001712834695354104","0.001712834695354104","246","246","246","0.0033753495663404465","0.0033753495663404465","0.0033753495663404465","0.18034779497137562","0.18034779497137562","0.18034779497137562"
"247","0.005604695528745651","0.005604695528745651","0.005604695528745651","247","247","247","0.003960737492889166","0.003960737492889166","0.003960737492889166","0.180176325512532","0.180176325512532","0.180176325512532"
"248","0.0029397921171039343","0.0029397921171039343","0.0029397921171039343","248","248","248","0.0040192026644945145","0.0040192026644945145","0.0040192026644945145","0.18133347779297382","0.18133347779297382","0.18133347779297382"
"249","0.0093142194673419","0.0093142194673419","0.0093142194673419","249","249","249","0.004999213386327028","0.004999213386327028","0.004999213386327028","0.18008130758699745","0.18008130758699745","0.18008130758699745"
"250","0.010178519412875175","0.010178519412875175","0.010178519412875175","250","250","250","0.004125985782593489","0.004125985782593489","0.004125985782593489","0.1805143337462568","0.1805143337462568","0.1805143337462568"
"251","0.0012989393435418606","0.0012989393435418606","0.0012989393435418606","251","251","251","0.003058550413697958","0.003058550413697958","0.003058550413697958","0.18075774365836778","0.18075774365836778","0.18075774365836778"
"252","0.004132545553147793","0.004132545553147793","0.004132545553147793","252","252","252","0.002469453029334545","0.002469453029334545","0.002469453029334545","0.18064489807696274","0.18064489807696274","0.18064489807696274"
"253","0.002234559040516615","0.002234559040516615","0.002234559040516615","253","253","253","0.0044294376857578754","0.0044294376857578754","0.0044294376857578754","0.1801714306515631","0.1801714306515631","0.1801714306515631"
"254","0.0010535228066146374","0.0010535228066146374","0.0010535228066146374","254","254","254","0.0030427370220422745","0.0030427370220422745","0.0030427370220422745","0.1804355594410746","0.1804355594410746","0.1804355594410746"
"255","0.0008040848188102245","0.0008040848188102245","0.0008040848188102245","255","255","255","0.0035487920977175236","0.0035487920977175236","0.0035487920977175236","0.17945208016977288","0.17945208016977288","0.17945208016977288"
"256","0.0012988258386030793","0.0012988258386030793","0.0012988258386030793","256","256","256","0.0051795803010463715","0.0051795803010463715","0.0051795803010463715","0.17972174535041444","0.17972174535041444","0.17972174535041444"
"257","0.0007103967946022749","0.0007103967946022749","0.0007103967946022749","257","257","257","0.003527994267642498","0.003527994267642498","0.003527994267642498","0.17991434879043475","0.17991434879043475","0.17991434879043475"
"258","0.0033254087902605534","0.0033254087902605534","0.0033254087902605534","258","258","258","0.0023804984521120787","0.0023804984521120787","0.0023804984521120787","0.17927279851837666","0.17927279851837666","0.17927279851837666"
"259","0.0003687070566229522","0.0003687070566229522","0.0003687070566229522","259","259","259","0.003579528536647558","0.003579528536647558","0.003579528536647558","0.17972114111462517","0.17972114111462517","0.17972114111462517"
"260","0.002664335537701845","0.002664335537701845","0.002664335537701845","260","260","260","0.0030400166288018227","0.0030400166288018227","0.0030400166288018227","0.17968963670241564","0.17968963670241564","0.17968963670241564"
"261","0.0028572336304932833","0.0028572336304932833","0.0028572336304932833","261","261","261","0.004922655411064625","0.004922655411064625","0.004922655411064625","0.179926414193996","0.179926414193996","0.179926414193996"
"262","0.0010094089666381478","0.0010094089666381478","0.0010094089666381478","262","262","262","0.004119449760764837","0.004119449760764837","0.004119449760764837","0.17876470006020923","0.17876470006020923","0.17876470006020923"
"263","0.0022566753905266523","0.0022566753905266523","0.0022566753905266523","263","263","263","0.002200330374762416","0.002200330374762416","0.002200330374762416","0.17979914645415387","0.17979914645415387","0.17979914645415387"
"264","0.005023187957704067","0.005023187957704067","0.005023187957704067","264","264","264","0.0030617187730968","0.0030617187730968","0.0030617187730968","0.17976847846368937","0.17976847846368937","0.17976847846368937"
"265","0.009496036916971207","0.009496036916971207","0.009496036916971207","265","265","265","0.002975668292492628","0.002975668292492628","0.002975668292492628","0.1795316168301574","0.1795316168301574","0.1795316168301574"
"266","0.003173479810357094","0.003173479810357094","0.003173479810357094","266","266","266","0.003964466042816639","0.003964466042816639","0.003964466042816639","0.17977463735843094","0.17977463735843094","0.17977463735843094"
"267","0.002997349016368389","0.002997349016368389","0.002997349016368389","267","267","267","0.005732009187340736","0.005732009187340736","0.005732009187340736","0.18003518229426857","0.18003518229426857","0.18003518229426857"
"268","0.0006118256133049726","0.0006118256133049726","0.0006118256133049726","268","268","268","0.004740441218018532","0.004740441218018532","0.004740441218018532","0.17933269262842189","0.17933269262842189","0.17933269262842189"
"269","0.00039067346369847655","0.00039067346369847655","0.00039067346369847655","269","269","269","0.002758126938715577","0.002758126938715577","0.002758126938715577","0.17908501783871597","0.17908501783871597","0.17908501783871597"
"270","0.024440087378025055","0.024440087378025055","0.024440087378025055","270","270","270","0.004735201597213745","0.004735201597213745","0.004735201597213745","0.17903604906285037","0.17903604906285037","0.17903604906285037"
"271","0.004159002099186182","0.004159002099186182","0.004159002099186182","271","271","271","0.0044869231060147285","0.0044869231060147285","0.0044869231060147285","0.17956555361502982","0.17956555361502982","0.17956555361502982"
"272","0.0012978136073797941","0.0012978136073797941","0.0012978136073797941","272","272","272","0.004835803993046284","0.004835803993046284","0.004835803993046284","0.1791976213430626","0.1791976213430626","0.1791976213430626"
"273","0.00214208010584116","0.00214208010584116","0.00214208010584116","273","273","273","0.005753777455538511","0.005753777455538511","0.005753777455538511","0.17948274127332678","0.17948274127332678","0.17948274127332678"
"274","0.0017962873680517077","0.0017962873680517077","0.0017962873680517077","274","274","274","0.002269258489832282","0.002269258489832282","0.002269258489832282","0.1789531010840264","0.1789531010840264","0.1789531010840264"
"275","0.0017755324952304363","0.0017755324952304363","0.0017755324952304363","275","275","275","0.0033875354565680027","0.0033875354565680027","0.0033875354565680027","0.17960221267095475","0.17960221267095475","0.17960221267095475"
"276","0.00033696062746457756","0.00033696062746457756","0.00033696062746457756","276","276","276","0.0030317455530166626","0.0030317455530166626","0.0030317455530166626","0.17855510541370936","0.17855510541370936","0.17855510541370936"
"277","0.0029856713954359293","0.0029856713954359293","0.0029856713954359293","277","277","277","0.002503250725567341","0.002503250725567341","0.002503250725567341","0.17880815177252798","0.17880815177252798","0.17880815177252798"
"278","0.00018138851737603545","0.00018138851737603545","0.00018138851737603545","278","278","278","0.006042687688022852","0.006042687688022852","0.006042687688022852","0.17913699037044276","0.17913699037044276","0.17913699037044276"
"279","0.031844958662986755","0.031844958662986755","0.031844958662986755","279","279","279","0.0030560630839318037","0.0030560630839318037","0.0030560630839318037","0.17906249111963288","0.17906249111963288","0.17906249111963288"
"280","0.006059120409190655","0.006059120409190655","0.006059120409190655","280","280","280","0.0028270091861486435","0.0028270091861486435","0.0028270091861486435","0.1786444398225693","0.1786444398225693","0.1786444398225693"
"281","0.002638451522216201","0.002638451522216201","0.002638451522216201","281","281","281","0.004038408398628235","0.004038408398628235","0.004038408398628235","0.17930060104718284","0.17930060104718284","0.17930060104718284"
"282","0.0004465491510927677","0.0004465491510927677","0.0004465491510927677","282","282","282","0.0036233090795576572","0.0036233090795576572","0.0036233090795576572","0.17804313517555553","0.17804313517555553","0.17804313517555553"
"283","0.004849234130233526","0.004849234130233526","0.004849234130233526","283","283","283","0.002820727415382862","0.002820727415382862","0.002820727415382862","0.1787735723301544","0.1787735723301544","0.1787735723301544"
"284","0.002907439833506942","0.002907439833506942","0.002907439833506942","284","284","284","0.0039014890789985657","0.0039014890789985657","0.0039014890789985657","0.178385116923251","0.178385116923251","0.178385116923251"
"285","0.0006794749642722309","0.0006794749642722309","0.0006794749642722309","285","285","285","0.003708558389917016","0.003708558389917016","0.003708558389917016","0.1787145446960618","0.1787145446960618","0.1787145446960618"
"286","0.010856270790100098","0.010856270790100098","0.010856270790100098","286","286","286","0.003807078581303358","0.003807078581303358","0.003807078581303358","0.1789866582932263","0.1789866582932263","0.1789866582932263"
"287","0.002582489512860775","0.002582489512860775","0.002582489512860775","287","287","287","0.0035381061024963856","0.0035381061024963856","0.0035381061024963856","0.17856579254740565","0.17856579254740565","0.17856579254740565"
"288","0.00036142414319328964","0.00036142414319328964","0.00036142414319328964","288","288","288","0.0033945455215871334","0.0033945455215871334","0.0033945455215871334","0.17908385759701412","0.17908385759701412","0.17908385759701412"
"289","0.001191348535940051","0.001191348535940051","0.001191348535940051","289","289","289","0.00341808726079762","0.00341808726079762","0.00341808726079762","0.1790955254919036","0.1790955254919036","0.1790955254919036"
"290","0.005079927388578653","0.005079927388578653","0.005079927388578653","290","290","290","0.0031410055235028267","0.0031410055235028267","0.0031410055235028267","0.17938430304749434","0.17938430304749434","0.17938430304749434"
"291","0.001607669866643846","0.001607669866643846","0.001607669866643846","291","291","291","0.0019529762212187052","0.0019529762212187052","0.0019529762212187052","0.1787946140660475","0.1787946140660475","0.1787946140660475"
"292","0.0026664636097848415","0.0026664636097848415","0.0026664636097848415","292","292","292","0.004154762718826532","0.004154762718826532","0.004154762718826532","0.17857640082873996","0.17857640082873996","0.17857640082873996"
"293","0.011430536396801472","0.011430536396801472","0.011430536396801472","293","293","293","0.004777230322360992","0.004777230322360992","0.004777230322360992","0.17891360337993234","0.17891360337993234","0.17891360337993234"
"294","0.008133137598633766","0.008133137598633766","0.008133137598633766","294","294","294","0.0033847219310700893","0.0033847219310700893","0.0033847219310700893","0.1785747585462998","0.1785747585462998","0.1785747585462998"
"295","0.0003827717446256429","0.0003827717446256429","0.0003827717446256429","295","295","295","0.003789643757045269","0.003789643757045269","0.003789643757045269","0.17880393740099204","0.17880393740099204","0.17880393740099204"
"296","0.001290327636525035","0.001290327636525035","0.001290327636525035","296","296","296","0.0031211827881634235","0.0031211827881634235","0.0031211827881634235","0.17891744717301303","0.17891744717301303","0.17891744717301303"
"297","0.003563582431524992","0.003563582431524992","0.003563582431524992","297","297","297","0.0027331470046192408","0.0027331470046192408","0.0027331470046192408","0.17852674654723935","0.17852674654723935","0.17852674654723935"
"298","0.0026382526848465204","0.0026382526848465204","0.0026382526848465204","298","298","298","0.003510124050080776","0.003510124050080776","0.003510124050080776","0.17874071986816317","0.17874071986816317","0.17874071986816317"
"299","0.000693645270075649","0.000693645270075649","0.000693645270075649","299","299","299","0.004009849391877651","0.004009849391877651","0.004009849391877651","0.17894696262270562","0.17894696262270562","0.17894696262270562"
"300","0.0013635701034218073","0.0013635701034218073","0.0013635701034218073","300","300","300","0.0026524383574724197","0.0026524383574724197","0.0026524383574724197","0.1783900013156243","0.1783900013156243","0.1783900013156243"
"301","0.007545020896941423","0.007545020896941423","0.007545020896941423","301","301","301","0.003923447802662849","0.003923447802662849","0.003923447802662849","0.17824417159154818","0.17824417159154818","0.17824417159154818"
"302","0.004098066594451666","0.004098066594451666","0.004098066594451666","302","302","302","0.0034332177601754665","0.0034332177601754665","0.0034332177601754665","0.17866928424203157","0.17866928424203157","0.17866928424203157"
"303","0.00023685007181484252","0.00023685007181484252","0.00023685007181484252","303","303","303","0.0025695422664284706","0.0025695422664284706","0.0025695422664284706","0.17859632847936247","0.17859632847936247","0.17859632847936247"
"304","0.001238245633430779","0.001238245633430779","0.001238245633430779","304","304","304","0.002716334071010351","0.002716334071010351","0.002716334071010351","0.1782888471312288","0.1782888471312288","0.1782888471312288"
"305","0.003975957166403532","0.003975957166403532","0.003975957166403532","305","305","305","0.002680592704564333","0.002680592704564333","0.002680592704564333","0.17860238315198526","0.17860238315198526","0.17860238315198526"
"306","0.0004902996006421745","0.0004902996006421745","0.0004902996006421745","306","306","306","0.0030673015862703323","0.0030673015862703323","0.0030673015862703323","0.1785046391341151","0.1785046391341151","0.1785046391341151"
"307","0.0004901436623185873","0.0004901436623185873","0.0004901436623185873","307","307","307","0.0043837884441018105","0.0043837884441018105","0.0043837884441018105","0.17886884841961212","0.17886884841961212","0.17886884841961212"
"308","0.0027224672958254814","0.0027224672958254814","0.0027224672958254814","308","308","308","0.0032912734895944595","0.0032912734895944595","0.0032912734895944595","0.17864895645330134","0.17864895645330134","0.17864895645330134"
"309","0.006901354528963566","0.006901354528963566","0.006901354528963566","309","309","309","0.0044738552533090115","0.0044738552533090115","0.0044738552533090115","0.17823154993940446","0.17823154993940446","0.17823154993940446"
"310","0.003949134144932032","0.003949134144932032","0.003949134144932032","310","310","310","0.0037137577310204506","0.0037137577310204506","0.0037137577310204506","0.17803144815274793","0.17803144815274793","0.17803144815274793"
"311","0.0029493693727999926","0.0029493693727999926","0.0029493693727999926","311","311","311","0.0062435888685286045","0.0062435888685286045","0.0062435888685286045","0.17872279077319847","0.17872279077319847","0.17872279077319847"
"312","0.00929283257573843","0.00929283257573843","0.00929283257573843","312","312","312","0.009711256250739098","0.009711256250739098","0.009711256250739098","0.17854679402457738","0.17854679402457738","0.17854679402457738"
"313","0.004006848204880953","0.004006848204880953","0.004006848204880953","313","313","313","0.004202874843031168","0.004202874843031168","0.004202874843031168","0.1780728215508745","0.1780728215508745","0.1780728215508745"
"314","0.004237230867147446","0.004237230867147446","0.004237230867147446","314","314","314","0.004857948049902916","0.004857948049902916","0.004857948049902916","0.17889691865633403","0.17889691865633403","0.17889691865633403"
"315","0.013776849955320358","0.013776849955320358","0.013776849955320358","315","315","315","0.005140526685863733","0.005140526685863733","0.005140526685863733","0.17838058824810482","0.17838058824810482","0.17838058824810482"
"316","0.000800254987552762","0.000800254987552762","0.000800254987552762","316","316","316","0.003195587545633316","0.003195587545633316","0.003195587545633316","0.17817932363638703","0.17817932363638703","0.17817932363638703"
"317","0.0018416779348626733","0.0018416779348626733","0.0018416779348626733","317","317","317","0.0024517264682799578","0.0024517264682799578","0.0024517264682799578","0.17905237050959313","0.17905237050959313","0.17905237050959313"
"318","0.001625369070097804","0.001625369070097804","0.001625369070097804","318","318","318","0.0043501220643520355","0.0043501220643520355","0.0043501220643520355","0.1787164070770387","0.1787164070770387","0.1787164070770387"
"319","0.0012640086933970451","0.0012640086933970451","0.0012640086933970451","319","319","319","0.002999501768499613","0.002999501768499613","0.002999501768499613","0.17853201605983185","0.17853201605983185","0.17853201605983185"
"320","0.0068276491947472095","0.0068276491947472095","0.0068276491947472095","320","320","320","0.005754025653004646","0.005754025653004646","0.005754025653004646","0.17831927740962156","0.17831927740962156","0.17831927740962156"
"321","0.00003663484676508233","0.00003663484676508233","0.00003663484676508233","321","321","321","0.004326982889324427","0.004326982889324427","0.004326982889324427","0.17806391605665403","0.17806391605665403","0.17806391605665403"
"322","0.0015101437456905842","0.0015101437456905842","0.0015101437456905842","322","322","322","0.004255793057382107","0.004255793057382107","0.004255793057382107","0.17868551591012286","0.17868551591012286","0.17868551591012286"
"323","0.0034167347475886345","0.0034167347475886345","0.0034167347475886345","323","323","323","0.005767416208982468","0.005767416208982468","0.005767416208982468","0.178761075149244","0.178761075149244","0.178761075149244"
"324","0.0077476161532104015","0.0077476161532104015","0.0077476161532104015","324","324","324","0.002476415131241083","0.002476415131241083","0.002476415131241083","0.17817946722325137","0.17817946722325137","0.17817946722325137"
"325","0.0031454439740628004","0.0031454439740628004","0.0031454439740628004","325","325","325","0.002537844702601433","0.002537844702601433","0.002537844702601433","0.17855752626415922","0.17855752626415922","0.17855752626415922"
"326","0.005171041004359722","0.005171041004359722","0.005171041004359722","326","326","326","0.0032030001748353243","0.0032030001748353243","0.0032030001748353243","0.17822766061960557","0.17822766061960557","0.17822766061960557"
"327","0.0015919040888547897","0.0015919040888547897","0.0015919040888547897","327","327","327","0.002895571757107973","0.002895571757107973","0.002895571757107973","0.17781191725776113","0.17781191725776113","0.17781191725776113"
"328","0.0009452056256122887","0.0009452056256122887","0.0009452056256122887","328","328","328","0.0027961810119450092","0.0027961810119450092","0.0027961810119450092","0.17862805487003258","0.17862805487003258","0.17862805487003258"
"329","0.00543771218508482","0.00543771218508482","0.00543771218508482","329","329","329","0.004665977321565151","0.004665977321565151","0.004665977321565151","0.17852883997147315","0.17852883997147315","0.17852883997147315"
"330","0.0034493503626435995","0.0034493503626435995","0.0034493503626435995","330","330","330","0.003735798876732588","0.003735798876732588","0.003735798876732588","0.17872725401962203","0.17872725401962203","0.17872725401962203"
"331","0.008982679806649685","0.008982679806649685","0.008982679806649685","331","331","331","0.005970330908894539","0.005970330908894539","0.005970330908894539","0.17862564122902932","0.17862564122902932","0.17862564122902932"
"332","0.00395604781806469","0.00395604781806469","0.00395604781806469","332","332","332","0.005440333858132362","0.005440333858132362","0.005440333858132362","0.1782799738445274","0.1782799738445274","0.1782799738445274"
"333","0.004633605945855379","0.004633605945855379","0.004633605945855379","333","333","333","0.003364001400768757","0.003364001400768757","0.003364001400768757","0.17858838393341214","0.17858838393341214","0.17858838393341214"
"334","0.0005275623989291489","0.0005275623989291489","0.0005275623989291489","334","334","334","0.0035792666021734476","0.0035792666021734476","0.0035792666021734476","0.17831368416001","0.17831368416001","0.17831368416001"
"335","0.008006194606423378","0.008006194606423378","0.008006194606423378","335","335","335","0.0049442630261182785","0.0049442630261182785","0.0049442630261182785","0.17814255315196856","0.17814255315196856","0.17814255315196856"
"336","0.00254604360088706","0.00254604360088706","0.00254604360088706","336","336","336","0.004612245596945286","0.004612245596945286","0.004612245596945286","0.17830757638260988","0.17830757638260988","0.17830757638260988"
"337","0.002985995030030608","0.002985995030030608","0.002985995030030608","337","337","337","0.003784279339015484","0.003784279339015484","0.003784279339015484","0.17824692575987086","0.17824692575987086","0.17824692575987086"
"338","0.0020797669421881437","0.0020797669421881437","0.0020797669421881437","338","338","338","0.0031484344508498907","0.0031484344508498907","0.0031484344508498907","0.1782672406625217","0.1782672406625217","0.1782672406625217"
"339","0.00011076895316364244","0.00011076895316364244","0.00011076895316364244","339","339","339","0.0030888160690665245","0.0030888160690665245","0.0030888160690665245","0.17841454952727934","0.17841454952727934","0.17841454952727934"
"340","0.005810730159282684","0.005810730159282684","0.005810730159282684","340","340","340","0.006001516245305538","0.006001516245305538","0.006001516245305538","0.1783012852727003","0.1783012852727003","0.1783012852727003"
"341","0.00015202804934233427","0.00015202804934233427","0.00015202804934233427","341","341","341","0.0022742850705981255","0.0022742850705981255","0.0022742850705981255","0.17820615555313143","0.17820615555313143","0.17820615555313143"
"342","0.004296811763197184","0.004296811763197184","0.004296811763197184","342","342","342","0.003759872168302536","0.003759872168302536","0.003759872168302536","0.1786571870487121","0.1786571870487121","0.1786571870487121"
"343","0.005978456232696772","0.005978456232696772","0.005978456232696772","343","343","343","0.003048419952392578","0.003048419952392578","0.003048419952392578","0.17852331636812582","0.17852331636812582","0.17852331636812582"
"344","0.0007986546843312681","0.0007986546843312681","0.0007986546843312681","344","344","344","0.003300098702311516","0.003300098702311516","0.003300098702311516","0.1786847099449875","0.1786847099449875","0.1786847099449875"
"345","0.0038341758772730827","0.0038341758772730827","0.0038341758772730827","345","345","345","0.003548466134816408","0.003548466134816408","0.003548466134816408","0.17827345090498753","0.17827345090498753","0.17827345090498753"
"346","0.0007357086869888008","0.0007357086869888008","0.0007357086869888008","346","346","346","0.0027542056050151587","0.0027542056050151587","0.0027542056050151587","0.17820689291640474","0.17820689291640474","0.17820689291640474"
"347","0.006653690245002508","0.006653690245002508","0.006653690245002508","347","347","347","0.0028380872681736946","0.0028380872681736946","0.0028380872681736946","0.17870792577289302","0.17870792577289302","0.17870792577289302"
"348","0.001631006714887917","0.001631006714887917","0.001631006714887917","348","348","348","0.003850080305710435","0.003850080305710435","0.003850080305710435","0.17795520710947588","0.17795520710947588","0.17795520710947588"
"349","0.0014499463140964508","0.0014499463140964508","0.0014499463140964508","349","349","349","0.003665001131594181","0.003665001131594181","0.003665001131594181","0.17844156673939493","0.17844156673939493","0.17844156673939493"
"350","0.0003930383245460689","0.0003930383245460689","0.0003930383245460689","350","350","350","0.0023297197185456753","0.0023297197185456753","0.0023297197185456753","0.17864033076670263","0.17864033076670263","0.17864033076670263"
"351","0.0022584327962249517","0.0022584327962249517","0.0022584327962249517","351","351","351","0.0026993760839104652","0.0026993760839104652","0.0026993760839104652","0.1778601585921738","0.1778601585921738","0.1778601585921738"
"352","0.0005915333749726415","0.0005915333749726415","0.0005915333749726415","352","352","352","0.0025740587152540684","0.0025740587152540684","0.0025740587152540684","0.17812688749147626","0.17812688749147626","0.17812688749147626"
"353","0.0021401019766926765","0.0021401019766926765","0.0021401019766926765","353","353","353","0.0040542492642998695","0.0040542492642998695","0.0040542492642998695","0.178343358957824","0.178343358957824","0.178343358957824"
"354","0.0052453274838626385","0.0052453274838626385","0.0052453274838626385","354","354","354","0.0040642814710736275","0.0040642814710736275","0.0040642814710736275","0.17887361575293556","0.17887361575293556","0.17887361575293556"
"355","0.00013232049241196364","0.00013232049241196364","0.00013232049241196364","355","355","355","0.0031760965939611197","0.0031760965939611197","0.0031760965939611197","0.1782925806630889","0.1782925806630889","0.1782925806630889"
"356","0.0069355955347418785","0.0069355955347418785","0.0069355955347418785","356","356","356","0.004229068290442228","0.004229068290442228","0.004229068290442228","0.17807702088301955","0.17807702088301955","0.17807702088301955"
"357","0.0018803400453180075","0.0018803400453180075","0.0018803400453180075","357","357","357","0.0033666726667433977","0.0033666726667433977","0.0033666726667433977","0.17824501189293995","0.17824501189293995","0.17824501189293995"
"358","0.013410617597401142","0.013410617597401142","0.013410617597401142","358","358","358","0.0036405539140105247","0.0036405539140105247","0.0036405539140105247","0.1786413581389492","0.1786413581389492","0.1786413581389492"
"359","0.002409168053418398","0.002409168053418398","0.002409168053418398","359","359","359","0.008888298645615578","0.008888298645615578","0.008888298645615578","0.17841209826015292","0.17841209826015292","0.17841209826015292"
"360","0.0022681124974042177","0.0022681124974042177","0.0022681124974042177","360","360","360","0.0026684177573770285","0.0026684177573770285","0.0026684177573770285","0.17786285626448398","0.17786285626448398","0.17786285626448398"
"361","0.027883445844054222","0.027883445844054222","0.027883445844054222","361","361","361","0.002671890426427126","0.002671890426427126","0.002671890426427126","0.17829316570645287","0.17829316570645287","0.17829316570645287"
"362","0.0008655292331241071","0.0008655292331241071","0.0008655292331241071","362","362","362","0.004003080073744059","0.004003080073744059","0.004003080073744059","0.17853869802802894","0.17853869802802894","0.17853869802802894"
"363","0.004889475181698799","0.004889475181698799","0.004889475181698799","363","363","363","0.00384931406006217","0.00384931406006217","0.00384931406006217","0.17825870835776184","0.17825870835776184","0.17825870835776184"
"364","0.0009600220946595073","0.0009600220946595073","0.0009600220946595073","364","364","364","0.004471142776310444","0.004471142776310444","0.004471142776310444","0.1775437199659039","0.1775437199659039","0.1775437199659039"
"365","0.0010263043222948909","0.0010263043222948909","0.0010263043222948909","365","365","365","0.0029836841858923435","0.0029836841858923435","0.0029836841858923435","0.17830737358428747","0.17830737358428747","0.17830737358428747"
"366","0.010755305178463459","0.010755305178463459","0.010755305178463459","366","366","366","0.003986331634223461","0.003986331634223461","0.003986331634223461","0.17849803466362896","0.17849803466362896","0.17849803466362896"
"367","0.007433724589645863","0.007433724589645863","0.007433724589645863","367","367","367","0.004338802769780159","0.004338802769780159","0.004338802769780159","0.1788817154571116","0.1788817154571116","0.1788817154571116"
"368","0.000979964155703783","0.000979964155703783","0.000979964155703783","368","368","368","0.0031771459616720676","0.0031771459616720676","0.0031771459616720676","0.1783658739243112","0.1783658739243112","0.1783658739243112"
"369","0.0031918680761009455","0.0031918680761009455","0.0031918680761009455","369","369","369","0.007500323932617903","0.007500323932617903","0.007500323932617903","0.17813929905291317","0.17813929905291317","0.17813929905291317"
"370","0.001366051146760583","0.001366051146760583","0.001366051146760583","370","370","370","0.0024331328459084034","0.0024331328459084034","0.0024331328459084034","0.17833687351232114","0.17833687351232114","0.17833687351232114"
"371","0.0038141256663948298","0.0038141256663948298","0.0038141256663948298","371","371","371","0.003541901707649231","0.003541901707649231","0.003541901707649231","0.17815675183292076","0.17815675183292076","0.17815675183292076"
"372","0.004137591924518347","0.004137591924518347","0.004137591924518347","372","372","372","0.003626201068982482","0.003626201068982482","0.003626201068982482","0.17812886820935978","0.17812886820935978","0.17812886820935978"
"373","0.0009468502248637378","0.0009468502248637378","0.0009468502248637378","373","373","373","0.0037452394608408213","0.0037452394608408213","0.0037452394608408213","0.17867813375629707","0.17867813375629707","0.17867813375629707"
"374","0.0005578351556323469","0.0005578351556323469","0.0005578351556323469","374","374","374","0.002426478546112776","0.002426478546112776","0.002426478546112776","0.17842337168435218","0.17842337168435218","0.17842337168435218"
"375","0.0012973465491086245","0.0012973465491086245","0.0012973465491086245","375","375","375","0.004243840929120779","0.004243840929120779","0.004243840929120779","0.17798119132186033","0.17798119132186033","0.17798119132186033"
"376","0.0033586688805371523","0.0033586688805371523","0.0033586688805371523","376","376","376","0.0028253579512238503","0.0028253579512238503","0.0028253579512238503","0.17803275756579384","0.17803275756579384","0.17803275756579384"
"377","0.0035492603201419115","0.0035492603201419115","0.0035492603201419115","377","377","377","0.00362748047336936","0.00362748047336936","0.00362748047336936","0.17785460180755597","0.17785460180755597","0.17785460180755597"
"378","0.00012388690083753318","0.00012388690083753318","0.00012388690083753318","378","378","378","0.004239617846906185","0.004239617846906185","0.004239617846906185","0.1778864665415773","0.1778864665415773","0.1778864665415773"
"379","0.004328313749283552","0.004328313749283552","0.004328313749283552","379","379","379","0.003570668864995241","0.003570668864995241","0.003570668864995241","0.17869535194208047","0.17869535194208047","0.17869535194208047"
"380","0.001714168000034988","0.001714168000034988","0.001714168000034988","380","380","380","0.004396793898195028","0.004396793898195028","0.004396793898195028","0.1780328552051073","0.1780328552051073","0.1780328552051073"
"381","0.0009018651908263564","0.0009018651908263564","0.0009018651908263564","381","381","381","0.00348890433087945","0.00348890433087945","0.00348890433087945","0.1785381056247016","0.1785381056247016","0.1785381056247016"
"382","0.0026361343916505575","0.0026361343916505575","0.0026361343916505575","382","382","382","0.002754464978352189","0.002754464978352189","0.002754464978352189","0.17840073467333079","0.17840073467333079","0.17840073467333079"
"383","0.0018007423495873809","0.0018007423495873809","0.0018007423495873809","383","383","383","0.004549551755189896","0.004549551755189896","0.004549551755189896","0.17831125225732805","0.17831125225732805","0.17831125225732805"
"384","0.0007376916473731399","0.0007376916473731399","0.0007376916473731399","384","384","384","0.0032522096298635006","0.0032522096298635006","0.0032522096298635006","0.1787105506042971","0.1787105506042971","0.1787105506042971"
"385","0.0025670898612588644","0.0025670898612588644","0.0025670898612588644","385","385","385","0.004184116143733263","0.004184116143733263","0.004184116143733263","0.17857387994299523","0.17857387994299523","0.17857387994299523"
