"epoch","MoE_0129_92hk0cay - awl_param_class","MoE_0129_92hk0cay - awl_param_class__MIN","MoE_0129_92hk0cay - awl_param_class__MAX","MoE_0129_92hk0cay - _step","MoE_0129_92hk0cay - _step__MIN","MoE_0129_92hk0cay - _step__MAX","MoE_0129_92hk0cay - awl_param_reg","MoE_0129_92hk0cay - awl_param_reg__MIN","MoE_0129_92hk0cay - awl_param_reg__MAX"
"192","0.24949775636196136","0.24949775636196136","0.24949775636196136","192","192","192","0.22033703327178955","0.22033703327178955","0.22033703327178955"
"193","0.24922336637973785","0.24922336637973785","0.24922336637973785","193","193","193","0.2202327847480774","0.2202327847480774","0.2202327847480774"
"194","0.24893897771835327","0.24893897771835327","0.24893897771835327","194","194","194","0.2201409637928009","0.2201409637928009","0.2201409637928009"
"195","0.24866341054439545","0.24866341054439545","0.24866341054439545","195","195","195","0.22001592814922333","0.22001592814922333","0.22001592814922333"
"196","0.2483859360218048","0.2483859360218048","0.2483859360218048","196","196","196","0.21988597512245178","0.21988597512245178","0.21988597512245178"
"197","0.24810603260993958","0.24810603260993958","0.24810603260993958","197","197","197","0.21979771554470062","0.21979771554470062","0.21979771554470062"
"198","0.24780985713005066","0.24780985713005066","0.24780985713005066","198","198","198","0.2196902334690094","0.2196902334690094","0.2196902334690094"
"199","0.24755151569843292","0.24755151569843292","0.24755151569843292","199","199","199","0.21959638595581055","0.21959638595581055","0.21959638595581055"
"200","0.24725636839866638","0.24725636839866638","0.24725636839866638","200","200","200","0.21949449181556702","0.21949449181556702","0.21949449181556702"
"201","0.24699240922927856","0.24699240922927856","0.24699240922927856","201","201","201","0.21940292418003082","0.21940292418003082","0.21940292418003082"
"202","0.24671322107315063","0.24671322107315063","0.24671322107315063","202","202","202","0.21931540966033936","0.21931540966033936","0.21931540966033936"
"203","0.24643728137016296","0.24643728137016296","0.24643728137016296","203","203","203","0.21921302378177643","0.21921302378177643","0.21921302378177643"
"204","0.2461622804403305","0.2461622804403305","0.2461622804403305","204","204","204","0.21911728382110596","0.21911728382110596","0.21911728382110596"
"205","0.2458898425102234","0.2458898425102234","0.2458898425102234","205","205","205","0.2190326601266861","0.2190326601266861","0.2190326601266861"
"206","0.24562400579452515","0.24562400579452515","0.24562400579452515","206","206","206","0.21896399557590485","0.21896399557590485","0.21896399557590485"
"207","0.24534611403942108","0.24534611403942108","0.24534611403942108","207","207","207","0.21886402368545532","0.21886402368545532","0.21886402368545532"
"208","0.24506846070289612","0.24506846070289612","0.24506846070289612","208","208","208","0.2187805026769638","0.2187805026769638","0.2187805026769638"
"209","0.24481315910816193","0.24481315910816193","0.24481315910816193","209","209","209","0.2187088578939438","0.2187088578939438","0.2187088578939438"
"210","0.2445470243692398","0.2445470243692398","0.2445470243692398","210","210","210","0.21860727667808533","0.21860727667808533","0.21860727667808533"
"211","0.24426747858524323","0.24426747858524323","0.24426747858524323","211","211","211","0.21855004131793976","0.21855004131793976","0.21855004131793976"
"212","0.2440059781074524","0.2440059781074524","0.2440059781074524","212","212","212","0.21847932040691376","0.21847932040691376","0.21847932040691376"
"213","0.2438700795173645","0.2438700795173645","0.2438700795173645","213","213","213","0.21843703091144562","0.21843703091144562","0.21843703091144562"
"214","0.2437283992767334","0.2437283992767334","0.2437283992767334","214","214","214","0.2183910310268402","0.2183910310268402","0.2183910310268402"
"215","0.2435905933380127","0.2435905933380127","0.2435905933380127","215","215","215","0.2183341383934021","0.2183341383934021","0.2183341383934021"
"216","0.24344566464424133","0.24344566464424133","0.24344566464424133","216","216","216","0.21828417479991913","0.21828417479991913","0.21828417479991913"
"217","0.24330627918243408","0.24330627918243408","0.24330627918243408","217","217","217","0.21822839975357056","0.21822839975357056","0.21822839975357056"
"218","0.2431708425283432","0.2431708425283432","0.2431708425283432","218","218","218","0.2181871384382248","0.2181871384382248","0.2181871384382248"
"219","0.24302925169467926","0.24302925169467926","0.24302925169467926","219","219","219","0.2181311398744583","0.2181311398744583","0.2181311398744583"
"220","0.24288567900657654","0.24288567900657654","0.24288567900657654","220","220","220","0.21808955073356628","0.21808955073356628","0.21808955073356628"
"221","0.24274341762065887","0.24274341762065887","0.24274341762065887","221","221","221","0.21803317964076996","0.21803317964076996","0.21803317964076996"
"222","0.24259600043296814","0.24259600043296814","0.24259600043296814","222","222","222","0.21798807382583618","0.21798807382583618","0.21798807382583618"
"223","0.24245762825012207","0.24245762825012207","0.24245762825012207","223","223","223","0.21794089674949646","0.21794089674949646","0.21794089674949646"
"224","0.24231909215450287","0.24231909215450287","0.24231909215450287","224","224","224","0.21789246797561646","0.21789246797561646","0.21789246797561646"
"225","0.24218249320983887","0.24218249320983887","0.24218249320983887","225","225","225","0.2178361862897873","0.2178361862897873","0.2178361862897873"
"226","0.24204041063785553","0.24204041063785553","0.24204041063785553","226","226","226","0.21780310571193695","0.21780310571193695","0.21780310571193695"
"227","0.24189241230487823","0.24189241230487823","0.24189241230487823","227","227","227","0.2177470624446869","0.2177470624446869","0.2177470624446869"
"228","0.241771399974823","0.241771399974823","0.241771399974823","228","228","228","0.21770860254764557","0.21770860254764557","0.21770860254764557"
"229","0.2416335642337799","0.2416335642337799","0.2416335642337799","229","229","229","0.21765753626823425","0.21765753626823425","0.21765753626823425"
"230","0.24150285124778748","0.24150285124778748","0.24150285124778748","230","230","230","0.21761858463287354","0.21761858463287354","0.21761858463287354"
"231","0.24136966466903687","0.24136966466903687","0.24136966466903687","231","231","231","0.21756882965564728","0.21756882965564728","0.21756882965564728"
"232","0.24124214053153992","0.24124214053153992","0.24124214053153992","232","232","232","0.21753399074077606","0.21753399074077606","0.21753399074077606"
"233","0.24110537767410278","0.24110537767410278","0.24110537767410278","233","233","233","0.21748605370521545","0.21748605370521545","0.21748605370521545"
"234","0.2410382628440857","0.2410382628440857","0.2410382628440857","234","234","234","0.21746431291103363","0.21746431291103363","0.21746431291103363"
"235","0.24096830189228058","0.24096830189228058","0.24096830189228058","235","235","235","0.2174396514892578","0.2174396514892578","0.2174396514892578"
"236","0.2408977448940277","0.2408977448940277","0.2408977448940277","236","236","236","0.21741317212581635","0.21741317212581635","0.21741317212581635"
"237","0.2408323436975479","0.2408323436975479","0.2408323436975479","237","237","237","0.21739163994789124","0.21739163994789124","0.21739163994789124"
"238","0.24076183140277863","0.24076183140277863","0.24076183140277863","238","238","238","0.21736513078212738","0.21736513078212738","0.21736513078212738"
"239","0.2406923472881317","0.2406923472881317","0.2406923472881317","239","239","239","0.21734210848808289","0.21734210848808289","0.21734210848808289"
"240","0.24062040448188782","0.24062040448188782","0.24062040448188782","240","240","240","0.2173164039850235","0.2173164039850235","0.2173164039850235"
"241","0.24055109918117523","0.24055109918117523","0.24055109918117523","241","241","241","0.21728941798210144","0.21728941798210144","0.21728941798210144"
"242","0.24047939479351044","0.24047939479351044","0.24047939479351044","242","242","242","0.21726655960083008","0.21726655960083008","0.21726655960083008"
"243","0.2404087334871292","0.2404087334871292","0.2404087334871292","243","243","243","0.21724233031272888","0.21724233031272888","0.21724233031272888"
"244","0.24033911526203156","0.24033911526203156","0.24033911526203156","244","244","244","0.21721488237380981","0.21721488237380981","0.21721488237380981"
"245","0.24027174711227417","0.24027174711227417","0.24027174711227417","245","245","245","0.21719564497470856","0.21719564497470856","0.21719564497470856"
"246","0.24019543826580048","0.24019543826580048","0.24019543826580048","246","246","246","0.21716894209384918","0.21716894209384918","0.21716894209384918"
"247","0.2401232123374939","0.2401232123374939","0.2401232123374939","247","247","247","0.21714717149734497","0.21714717149734497","0.21714717149734497"
"248","0.2400500625371933","0.2400500625371933","0.2400500625371933","248","248","248","0.21712438762187958","0.21712438762187958","0.21712438762187958"
"249","0.23997414112091064","0.23997414112091064","0.23997414112091064","249","249","249","0.21710604429244995","0.21710604429244995","0.21710604429244995"
"250","0.2399035096168518","0.2399035096168518","0.2399035096168518","250","250","250","0.21707923710346222","0.21707923710346222","0.21707923710346222"
"251","0.23983822762966156","0.23983822762966156","0.23983822762966156","251","251","251","0.2170606404542923","0.2170606404542923","0.2170606404542923"
"252","0.23976752161979675","0.23976752161979675","0.23976752161979675","252","252","252","0.21703548729419708","0.21703548729419708","0.21703548729419708"
"253","0.23969392478466034","0.23969392478466034","0.23969392478466034","253","253","253","0.21701166033744812","0.21701166033744812","0.21701166033744812"
"254","0.23962169885635376","0.23962169885635376","0.23962169885635376","254","254","254","0.216989204287529","0.216989204287529","0.216989204287529"
"255","0.239583820104599","0.239583820104599","0.239583820104599","255","255","255","0.21697643399238586","0.21697643399238586","0.21697643399238586"
"256","0.2395465075969696","0.2395465075969696","0.2395465075969696","256","256","256","0.21696467697620392","0.21696467697620392","0.21696467697620392"
"257","0.23951148986816406","0.23951148986816406","0.23951148986816406","257","257","257","0.2169540524482727","0.2169540524482727","0.2169540524482727"
"258","0.23947322368621826","0.23947322368621826","0.23947322368621826","258","258","258","0.21694010496139526","0.21694010496139526","0.21694010496139526"
"259","0.23943766951560974","0.23943766951560974","0.23943766951560974","259","259","259","0.21692952513694763","0.21692952513694763","0.21692952513694763"
"260","0.23940108716487885","0.23940108716487885","0.23940108716487885","260","260","260","0.21691802144050598","0.21691802144050598","0.21691802144050598"
"261","0.23936600983142853","0.23936600983142853","0.23936600983142853","261","261","261","0.21690621972084045","0.21690621972084045","0.21690621972084045"
"262","0.2393290400505066","0.2393290400505066","0.2393290400505066","262","262","262","0.21689309179782867","0.21689309179782867","0.21689309179782867"
"263","0.23929347097873688","0.23929347097873688","0.23929347097873688","263","263","263","0.21688270568847656","0.21688270568847656","0.21688270568847656"
"264","0.23925599455833435","0.23925599455833435","0.23925599455833435","264","264","264","0.21687108278274536","0.21687108278274536","0.21687108278274536"
"265","0.23921938240528107","0.23921938240528107","0.23921938240528107","265","265","265","0.21685849130153656","0.21685849130153656","0.21685849130153656"
"266","0.23918429017066956","0.23918429017066956","0.23918429017066956","266","266","266","0.2168448269367218","0.2168448269367218","0.2168448269367218"
"267","0.23914986848831177","0.23914986848831177","0.23914986848831177","267","267","267","0.21683388948440552","0.21683388948440552","0.21683388948440552"
"268","0.2391136735677719","0.2391136735677719","0.2391136735677719","268","268","268","0.21682460606098175","0.21682460606098175","0.21682460606098175"
"269","0.23907767236232758","0.23907767236232758","0.23907767236232758","269","269","269","0.21681301295757294","0.21681301295757294","0.21681301295757294"
"270","0.2390395700931549","0.2390395700931549","0.2390395700931549","270","270","270","0.21680189669132233","0.21680189669132233","0.21680189669132233"
"271","0.23900580406188965","0.23900580406188965","0.23900580406188965","271","271","271","0.2167903035879135","0.2167903035879135","0.2167903035879135"
"272","0.23896855115890503","0.23896855115890503","0.23896855115890503","272","272","272","0.21677878499031067","0.21677878499031067","0.21677878499031067"
"273","0.23893237113952637","0.23893237113952637","0.23893237113952637","273","273","273","0.21676772832870483","0.21676772832870483","0.21676772832870483"
"274","0.2388933300971985","0.2388933300971985","0.2388933300971985","274","274","274","0.21675577759742737","0.21675577759742737","0.21675577759742737"
"275","0.23885612189769745","0.23885612189769745","0.23885612189769745","275","275","275","0.21674425899982452","0.21674425899982452","0.21674425899982452"
"276","0.23883835971355438","0.23883835971355438","0.23883835971355438","276","276","276","0.21673832833766937","0.21673832833766937","0.21673832833766937"
"277","0.23881933093070984","0.23881933093070984","0.23881933093070984","277","277","277","0.21673257648944855","0.21673257648944855","0.21673257648944855"
"278","0.23880013823509216","0.23880013823509216","0.23880013823509216","278","278","278","0.2167261242866516","0.2167261242866516","0.2167261242866516"
"279","0.23878169059753418","0.23878169059753418","0.23878169059753418","279","279","279","0.21672028303146362","0.21672028303146362","0.21672028303146362"
"280","0.2387644499540329","0.2387644499540329","0.2387644499540329","280","280","280","0.21671392023563385","0.21671392023563385","0.21671392023563385"
"281","0.238746777176857","0.238746777176857","0.238746777176857","281","281","281","0.21670861542224884","0.21670861542224884","0.21670861542224884"
"282","0.23872803151607513","0.23872803151607513","0.23872803151607513","282","282","282","0.21670323610305786","0.21670323610305786","0.21670323610305786"
"283","0.23870937526226044","0.23870937526226044","0.23870937526226044","283","283","283","0.21669748425483704","0.21669748425483704","0.21669748425483704"
"284","0.23869089782238007","0.23869089782238007","0.23869089782238007","284","284","284","0.21669162809848785","0.21669162809848785","0.21669162809848785"
"285","0.23867210745811462","0.23867210745811462","0.23867210745811462","285","285","285","0.21668511629104614","0.21668511629104614","0.21668511629104614"
"286","0.23865240812301636","0.23865240812301636","0.23865240812301636","286","286","286","0.21667975187301636","0.21667975187301636","0.21667975187301636"
"287","0.23863396048545837","0.23863396048545837","0.23863396048545837","287","287","287","0.21667395532131195","0.21667395532131195","0.21667395532131195"
"288","0.23861625790596008","0.23861625790596008","0.23861625790596008","288","288","288","0.21666833758354187","0.21666833758354187","0.21666833758354187"
"289","0.2385980486869812","0.2385980486869812","0.2385980486869812","289","289","289","0.21666319668293","0.21666319668293","0.21666319668293"
"290","0.2385791689157486","0.2385791689157486","0.2385791689157486","290","290","290","0.21665742993354797","0.21665742993354797","0.21665742993354797"
"291","0.23856160044670105","0.23856160044670105","0.23856160044670105","291","291","291","0.2166508436203003","0.2166508436203003","0.2166508436203003"
"292","0.23854322731494904","0.23854322731494904","0.23854322731494904","292","292","292","0.2166455239057541","0.2166455239057541","0.2166455239057541"
"293","0.2385246902704239","0.2385246902704239","0.2385246902704239","293","293","293","0.21663931012153625","0.21663931012153625","0.21663931012153625"
"294","0.23850637674331665","0.23850637674331665","0.23850637674331665","294","294","294","0.2166340947151184","0.2166340947151184","0.2166340947151184"
"295","0.238488107919693","0.238488107919693","0.238488107919693","295","295","295","0.21662743389606476","0.21662743389606476","0.21662743389606476"
"296","0.23846986889839172","0.23846986889839172","0.23846986889839172","296","296","296","0.21662122011184692","0.21662122011184692","0.21662122011184692"
"297","0.23846037685871124","0.23846037685871124","0.23846037685871124","297","297","297","0.21661877632141113","0.21661877632141113","0.21661877632141113"
"298","0.23845133185386658","0.23845133185386658","0.23845133185386658","298","298","298","0.21661575138568878","0.21661575138568878","0.21661575138568878"
"299","0.2384425401687622","0.2384425401687622","0.2384425401687622","299","299","299","0.21661250293254852","0.21661250293254852","0.21661250293254852"
"300","0.23843318223953247","0.23843318223953247","0.23843318223953247","300","300","300","0.2166101634502411","0.2166101634502411","0.2166101634502411"
"301","0.23842358589172363","0.23842358589172363","0.23842358589172363","301","301","301","0.2166067659854889","0.2166067659854889","0.2166067659854889"
"302","0.23841461539268494","0.23841461539268494","0.23841461539268494","302","302","302","0.21660415828227997","0.21660415828227997","0.21660415828227997"
"303","0.23840542137622833","0.23840542137622833","0.23840542137622833","303","303","303","0.21660129725933075","0.21660129725933075","0.21660129725933075"
"304","0.23839570581912994","0.23839570581912994","0.23839570581912994","304","304","304","0.2165980488061905","0.2165980488061905","0.2165980488061905"
"305","0.23838607966899872","0.23838607966899872","0.23838607966899872","305","305","305","0.216594859957695","0.216594859957695","0.216594859957695"
"306","0.2383769452571869","0.2383769452571869","0.2383769452571869","306","306","306","0.21659249067306519","0.21659249067306519","0.21659249067306519"
"307","0.23836737871170044","0.23836737871170044","0.23836737871170044","307","307","307","0.21658967435359955","0.21658967435359955","0.21658967435359955"
"308","0.2383577525615692","0.2383577525615692","0.2383577525615692","308","308","308","0.21658633649349213","0.21658633649349213","0.21658633649349213"
"309","0.2383488118648529","0.2383488118648529","0.2383488118648529","309","309","309","0.2165839821100235","0.2165839821100235","0.2165839821100235"
"310","0.2383386790752411","0.2383386790752411","0.2383386790752411","310","310","310","0.21658098697662354","0.21658098697662354","0.21658098697662354"
"311","0.23833012580871582","0.23833012580871582","0.23833012580871582","311","311","311","0.2165781706571579","0.2165781706571579","0.2165781706571579"
"312","0.23832069337368011","0.23832069337368011","0.23832069337368011","312","312","312","0.21657541394233704","0.21657541394233704","0.21657541394233704"
"313","0.23831121623516083","0.23831121623516083","0.23831121623516083","313","313","313","0.21657288074493408","0.21657288074493408","0.21657288074493408"
"314","0.238301619887352","0.238301619887352","0.238301619887352","314","314","314","0.2165701687335968","0.2165701687335968","0.2165701687335968"
"315","0.23829258978366852","0.23829258978366852","0.23829258978366852","315","315","315","0.2165674865245819","0.2165674865245819","0.2165674865245819"
"316","0.2382832020521164","0.2382832020521164","0.2382832020521164","316","316","316","0.2165645956993103","0.2165645956993103","0.2165645956993103"
"317","0.23827403783798218","0.23827403783798218","0.23827403783798218","317","317","317","0.21656197309494019","0.21656197309494019","0.21656197309494019"
"318","0.2382693886756897","0.2382693886756897","0.2382693886756897","318","318","318","0.2165607064962387","0.2165607064962387","0.2165607064962387"
"319","0.23826488852500916","0.23826488852500916","0.23826488852500916","319","319","319","0.21655938029289246","0.21655938029289246","0.21655938029289246"
"320","0.2382601499557495","0.2382601499557495","0.2382601499557495","320","320","320","0.216558039188385","0.216558039188385","0.216558039188385"
"321","0.23825527727603912","0.23825527727603912","0.23825527727603912","321","321","321","0.21655656397342682","0.21655656397342682","0.21655656397342682"
"322","0.2382505089044571","0.2382505089044571","0.2382505089044571","322","322","322","0.2165551334619522","0.2165551334619522","0.2165551334619522"
"323","0.23824596405029297","0.23824596405029297","0.23824596405029297","323","323","323","0.21655388176441193","0.21655388176441193","0.21655388176441193"
"324","0.23824137449264526","0.23824137449264526","0.23824137449264526","324","324","324","0.21655257046222687","0.21655257046222687","0.21655257046222687"
"325","0.2382369488477707","0.2382369488477707","0.2382369488477707","325","325","325","0.21655108034610748","0.21655108034610748","0.21655108034610748"
"326","0.23823221027851105","0.23823221027851105","0.23823221027851105","326","326","326","0.21654976904392242","0.21654976904392242","0.21654976904392242"
"327","0.23822741210460663","0.23822741210460663","0.23822741210460663","327","327","327","0.21654853224754333","0.21654853224754333","0.21654853224754333"
"328","0.2382228672504425","0.2382228672504425","0.2382228672504425","328","328","328","0.21654702723026276","0.21654702723026276","0.21654702723026276"
"329","0.23821839690208435","0.23821839690208435","0.23821839690208435","329","329","329","0.21654567122459412","0.21654567122459412","0.21654567122459412"
"330","0.23821386694908142","0.23821386694908142","0.23821386694908142","330","330","330","0.2165440320968628","0.2165440320968628","0.2165440320968628"
"331","0.23820902407169342","0.23820902407169342","0.23820902407169342","331","331","331","0.21654276549816132","0.21654276549816132","0.21654276549816132"
"332","0.2382044792175293","0.2382044792175293","0.2382044792175293","332","332","332","0.21654146909713745","0.21654146909713745","0.21654146909713745"
"333","0.23820015788078308","0.23820015788078308","0.23820015788078308","333","333","333","0.21654009819030762","0.21654009819030762","0.21654009819030762"
"334","0.2381954789161682","0.2381954789161682","0.2381954789161682","334","334","334","0.21653874218463898","0.21653874218463898","0.21653874218463898"
"335","0.2381906658411026","0.2381906658411026","0.2381906658411026","335","335","335","0.21653707325458527","0.21653707325458527","0.21653707325458527"
"336","0.23818610608577728","0.23818610608577728","0.23818610608577728","336","336","336","0.21653598546981812","0.21653598546981812","0.21653598546981812"
"337","0.23818176984786987","0.23818176984786987","0.23818176984786987","337","337","337","0.21653462946414948","0.21653462946414948","0.21653462946414948"
"338","0.238177090883255","0.238177090883255","0.238177090883255","338","338","338","0.21653327345848083","0.21653327345848083","0.21653327345848083"
"339","0.23817501962184906","0.23817501962184906","0.23817501962184906","339","339","339","0.21653245389461517","0.21653245389461517","0.21653245389461517"
"340","0.23817279934883118","0.23817279934883118","0.23817279934883118","340","340","340","0.21653179824352264","0.21653179824352264","0.21653179824352264"
"341","0.23817068338394165","0.23817068338394165","0.23817068338394165","341","341","341","0.2165311574935913","0.2165311574935913","0.2165311574935913"
"342","0.2381686419248581","0.2381686419248581","0.2381686419248581","342","342","342","0.21653039753437042","0.21653039753437042","0.21653039753437042"
"343","0.23816657066345215","0.23816657066345215","0.23816657066345215","343","343","343","0.21652956306934357","0.21652956306934357","0.21652956306934357"
"344","0.23816461861133575","0.23816461861133575","0.23816461861133575","344","344","344","0.21652893722057343","0.21652893722057343","0.21652893722057343"
"345","0.23816224932670593","0.23816224932670593","0.23816224932670593","345","345","345","0.21652823686599731","0.21652823686599731","0.21652823686599731"
"346","0.23816008865833282","0.23816008865833282","0.23816008865833282","346","346","346","0.21652768552303314","0.21652768552303314","0.21652768552303314"
"347","0.23815806210041046","0.23815806210041046","0.23815806210041046","347","347","347","0.2165267914533615","0.2165267914533615","0.2165267914533615"
"348","0.23815597593784332","0.23815597593784332","0.23815597593784332","348","348","348","0.21652625501155853","0.21652625501155853","0.21652625501155853"
"349","0.23815375566482544","0.23815375566482544","0.23815375566482544","349","349","349","0.21652553975582123","0.21652553975582123","0.21652553975582123"
"350","0.23815155029296875","0.23815155029296875","0.23815155029296875","350","350","350","0.2165246307849884","0.2165246307849884","0.2165246307849884"
"351","0.2381492555141449","0.2381492555141449","0.2381492555141449","351","351","351","0.21652401983737946","0.21652401983737946","0.21652401983737946"
"352","0.2381467968225479","0.2381467968225479","0.2381467968225479","352","352","352","0.21652314066886902","0.21652314066886902","0.21652314066886902"
"353","0.23814459145069122","0.23814459145069122","0.23814459145069122","353","353","353","0.21652251482009888","0.21652251482009888","0.21652251482009888"
"354","0.23814235627651215","0.23814235627651215","0.23814235627651215","354","354","354","0.2165217101573944","0.2165217101573944","0.2165217101573944"
"355","0.23814024031162262","0.23814024031162262","0.23814024031162262","355","355","355","0.21652089059352875","0.21652089059352875","0.21652089059352875"
"356","0.23813802003860474","0.23813802003860474","0.23813802003860474","356","356","356","0.21652007102966309","0.21652007102966309","0.21652007102966309"
"357","0.2381359487771988","0.2381359487771988","0.2381359487771988","357","357","357","0.216519296169281","0.216519296169281","0.216519296169281"
"358","0.23813362419605255","0.23813362419605255","0.23813362419605255","358","358","358","0.21651852130889893","0.21651852130889893","0.21651852130889893"
"359","0.2381315678358078","0.2381315678358078","0.2381315678358078","359","359","359","0.216517835855484","0.216517835855484","0.216517835855484"
"360","0.23813004791736603","0.23813004791736603","0.23813004791736603","360","360","360","0.21651774644851685","0.21651774644851685","0.21651774644851685"
"361","0.2381286919116974","0.2381286919116974","0.2381286919116974","361","361","361","0.21651774644851685","0.21651774644851685","0.21651774644851685"
"362","0.2381274700164795","0.2381274700164795","0.2381274700164795","362","362","362","0.21651756763458252","0.21651756763458252","0.21651756763458252"
"363","0.23812617361545563","0.23812617361545563","0.23812617361545563","363","363","363","0.2165173888206482","0.2165173888206482","0.2165173888206482"
"364","0.23812483251094818","0.23812483251094818","0.23812483251094818","364","364","364","0.21651725471019745","0.21651725471019745","0.21651725471019745"
"365","0.23812341690063477","0.23812341690063477","0.23812341690063477","365","365","365","0.21651722490787506","0.21651722490787506","0.21651722490787506"
"366","0.23812203109264374","0.23812203109264374","0.23812203109264374","366","366","366","0.21651718020439148","0.21651718020439148","0.21651718020439148"
"367","0.23812070488929749","0.23812070488929749","0.23812070488929749","367","367","367","0.2165171205997467","0.2165171205997467","0.2165171205997467"
"368","0.23811940848827362","0.23811940848827362","0.23811940848827362","368","368","368","0.21651701629161835","0.21651701629161835","0.21651701629161835"
"369","0.238117977976799","0.238117977976799","0.238117977976799","369","369","369","0.21651677787303925","0.21651677787303925","0.21651677787303925"
"370","0.23811651766300201","0.23811651766300201","0.23811651766300201","370","370","370","0.21651676297187805","0.21651676297187805","0.21651676297187805"
"371","0.238115131855011","0.238115131855011","0.238115131855011","371","371","371","0.21651659905910492","0.21651659905910492","0.21651659905910492"
"372","0.23811370134353638","0.23811370134353638","0.23811370134353638","372","372","372","0.21651658415794373","0.21651658415794373","0.21651658415794373"
"373","0.23811227083206177","0.23811227083206177","0.23811227083206177","373","373","373","0.21651655435562134","0.21651655435562134","0.21651655435562134"
"374","0.2381110042333603","0.2381110042333603","0.2381110042333603","374","374","374","0.21651655435562134","0.21651655435562134","0.21651655435562134"
"375","0.23810972273349762","0.23810972273349762","0.23810972273349762","375","375","375","0.21651653945446014","0.21651653945446014","0.21651653945446014"
"376","0.23810841143131256","0.23810841143131256","0.23810841143131256","376","376","376","0.21651655435562134","0.21651655435562134","0.21651655435562134"
"377","0.23810693621635437","0.23810693621635437","0.23810693621635437","377","377","377","0.21651646494865417","0.21651646494865417","0.21651646494865417"
"378","0.23810523748397827","0.23810523748397827","0.23810523748397827","378","378","378","0.21651631593704224","0.21651631593704224","0.21651631593704224"
"379","0.2381037473678589","0.2381037473678589","0.2381037473678589","379","379","379","0.21651600301265717","0.21651600301265717","0.21651600301265717"
"380","0.23810237646102905","0.23810237646102905","0.23810237646102905","380","380","380","0.21651588380336761","0.21651588380336761","0.21651588380336761"
"381","0.23810091614723206","0.23810091614723206","0.23810091614723206","381","381","381","0.21651583909988403","0.21651583909988403","0.21651583909988403"
"382","0.23809947073459625","0.23809947073459625","0.23809947073459625","382","382","382","0.21651577949523926","0.21651577949523926","0.21651577949523926"
"383","0.23809807002544403","0.23809807002544403","0.23809807002544403","383","383","383","0.21651577949523926","0.21651577949523926","0.21651577949523926"
"384","0.23809689283370972","0.23809689283370972","0.23809689283370972","384","384","384","0.21651563048362732","0.21651563048362732","0.21651563048362732"
"385","0.23809556663036346","0.23809556663036346","0.23809556663036346","385","385","385","0.21651554107666016","0.21651554107666016","0.21651554107666016"
"386","0.23809416592121124","0.23809416592121124","0.23809416592121124","386","386","386","0.21651563048362732","0.21651563048362732","0.21651563048362732"
"387","0.23809261620044708","0.23809261620044708","0.23809261620044708","387","387","387","0.21651551127433777","0.21651551127433777","0.21651551127433777"
"388","0.23809105157852173","0.23809105157852173","0.23809105157852173","388","388","388","0.21651528775691986","0.21651528775691986","0.21651528775691986"
"389","0.23809009790420532","0.23809009790420532","0.23809009790420532","389","389","389","0.21651524305343628","0.21651524305343628","0.21651524305343628"
"390","0.23808886110782623","0.23808886110782623","0.23808886110782623","390","390","390","0.21651524305343628","0.21651524305343628","0.21651524305343628"
"391","0.2380875051021576","0.2380875051021576","0.2380875051021576","391","391","391","0.21651507914066315","0.21651507914066315","0.21651507914066315"
"392","0.23808620870113373","0.23808620870113373","0.23808620870113373","392","392","392","0.21651501953601837","0.21651501953601837","0.21651501953601837"
"393","0.23808516561985016","0.23808516561985016","0.23808516561985016","393","393","393","0.21651503443717957","0.21651503443717957","0.21651503443717957"
"394","0.23808379471302032","0.23808379471302032","0.23808379471302032","394","394","394","0.2165149599313736","0.2165149599313736","0.2165149599313736"
"395","0.23808246850967407","0.23808246850967407","0.23808246850967407","395","395","395","0.21651481091976166","0.21651481091976166","0.21651481091976166"
"396","0.23808100819587708","0.23808100819587708","0.23808100819587708","396","396","396","0.21651481091976166","0.21651481091976166","0.21651481091976166"
"397","0.23807969689369202","0.23807969689369202","0.23807969689369202","397","397","397","0.21651488542556763","0.21651488542556763","0.21651488542556763"
"398","0.23807811737060547","0.23807811737060547","0.23807811737060547","398","398","398","0.21651488542556763","0.21651488542556763","0.21651488542556763"
"399","0.23807668685913086","0.23807668685913086","0.23807668685913086","399","399","399","0.21651487052440643","0.21651487052440643","0.21651487052440643"
"400","0.23807545006275177","0.23807545006275177","0.23807545006275177","400","400","400","0.2165147066116333","0.2165147066116333","0.2165147066116333"
"401","0.2380741387605667","0.2380741387605667","0.2380741387605667","401","401","401","0.2165146768093109","0.2165146768093109","0.2165146768093109"
"402","0.23807278275489807","0.23807278275489807","0.23807278275489807","402","402","402","0.21651461720466614","0.21651461720466614","0.21651461720466614"
"403","0.2380712777376175","0.2380712777376175","0.2380712777376175","403","403","403","0.2165144383907318","0.2165144383907318","0.2165144383907318"
"404","0.2380700707435608","0.2380700707435608","0.2380700707435608","404","404","404","0.21651434898376465","0.21651434898376465","0.21651434898376465"
"405","0.23806875944137573","0.23806875944137573","0.23806875944137573","405","405","405","0.21651428937911987","0.21651428937911987","0.21651428937911987"
"406","0.2380673736333847","0.2380673736333847","0.2380673736333847","406","406","406","0.21651417016983032","0.21651417016983032","0.21651417016983032"
"407","0.2380659580230713","0.2380659580230713","0.2380659580230713","407","407","407","0.21651409566402435","0.21651409566402435","0.21651409566402435"
